UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-02-23 00:00:00,11071.0,1468.0,324.0,354.0,0.0,2823.0,259.0
2023-02-23 01:00:00,11145.0,1540.0,321.0,355.0,0.0,2941.0,259.0
2023-02-23 02:00:00,11211.0,1545.0,321.0,355.0,0.0,3054.0,256.0
2023-02-23 03:00:00,11410.0,1555.0,320.0,355.0,0.0,3041.0,262.0
2023-02-23 04:00:00,11796.0,1620.0,320.0,353.0,0.0,3078.0,259.0
2023-02-23 05:00:00,13032.0,1918.0,319.0,350.0,23.0,3164.0,263.0
2023-02-23 06:00:00,13971.0,1974.0,319.0,354.0,397.0,3128.0,269.0
2023-02-23 07:00:00,14336.0,1939.0,311.0,370.0,1644.0,2980.0,269.0
2023-02-23 08:00:00,13703.0,1867.0,307.0,382.0,3171.0,2558.0,268.0
2023-02-23 09:00:00,12408.0,1777.0,306.0,381.0,4285.0,2212.0,273.0
2023-02-23 10:00:00,11940.0,1761.0,306.0,376.0,4873.0,1853.0,272.0
2023-02-23 11:00:00,11483.0,1795.0,307.0,376.0,4707.0,1530.0,274.0
2023-02-23 12:00:00,11674.0,1788.0,310.0,376.0,4072.0,1390.0,273.0
2023-02-23 13:00:00,12586.0,1847.0,305.0,376.0,3034.0,1352.0,274.0
2023-02-23 14:00:00,13458.0,1915.0,306.0,379.0,1557.0,1441.0,273.0
2023-02-23 15:00:00,14127.0,1921.0,310.0,379.0,453.0,1641.0,273.0
2023-02-23 16:00:00,14531.0,1943.0,318.0,377.0,32.0,2168.0,273.0
2023-02-23 17:00:00,14534.0,1932.0,319.0,384.0,0.0,2640.0,273.0
2023-02-23 18:00:00,14111.0,1953.0,319.0,402.0,0.0,2840.0,273.0
2023-02-23 19:00:00,14093.0,1937.0,321.0,386.0,0.0,2945.0,273.0
2023-02-23 20:00:00,13341.0,1857.0,321.0,372.0,0.0,2974.0,272.0
2023-02-23 21:00:00,12480.0,1586.0,319.0,366.0,0.0,3050.0,266.0
2023-02-23 22:00:00,11910.0,1336.0,318.0,362.0,0.0,3089.0,263.0
2023-02-23 23:00:00,11835.0,1158.0,315.0,364.0,0.0,3118.0,261.0
