Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
40704,2023-08-24 00:00:00,663.36,11683.0,992.0,251.0,136.0,0.0,737.0,293.0
40705,2023-08-24 01:00:00,660.24,11472.0,979.0,252.0,131.0,0.0,782.0,293.0
40706,2023-08-24 02:00:00,658.2,11706.0,1062.0,252.0,124.0,0.0,831.0,294.0
40707,2023-08-24 03:00:00,655.83,12034.0,1188.0,251.0,118.0,22.0,861.0,297.0
40708,2023-08-24 04:00:00,645.41,13059.0,1480.0,251.0,122.0,426.0,746.0,300.0
40709,2023-08-24 05:00:00,603.19,13258.0,1328.0,252.0,130.0,1835.0,596.0,290.0
40710,2023-08-24 06:00:00,547.83,12966.0,1085.0,249.0,136.0,3843.0,337.0,289.0
40711,2023-08-24 07:00:00,492.35,12573.0,1060.0,248.0,139.0,5822.0,281.0,286.0
40712,2023-08-24 08:00:00,450.47,12098.0,1036.0,249.0,129.0,7346.0,342.0,286.0
40713,2023-08-24 09:00:00,429.94,11608.0,979.0,249.0,120.0,7897.0,456.0,288.0
40714,2023-08-24 10:00:00,419.73,11211.0,990.0,249.0,117.0,8053.0,493.0,300.0
40715,2023-08-24 11:00:00,432.15,11536.0,1012.0,252.0,117.0,7646.0,527.0,301.0
40716,2023-08-24 12:00:00,443.37,11636.0,1032.0,251.0,117.0,7205.0,495.0,301.0
40717,2023-08-24 13:00:00,471.68,11972.0,1034.0,251.0,117.0,6266.0,377.0,300.0
40718,2023-08-24 14:00:00,514.59,12570.0,1078.0,251.0,127.0,4936.0,273.0,303.0
40719,2023-08-24 15:00:00,580.38,14026.0,1360.0,252.0,168.0,3154.0,148.0,302.0
40720,2023-08-24 16:00:00,651.81,15462.0,1518.0,252.0,177.0,1267.0,70.0,301.0
40721,2023-08-24 17:00:00,686.79,16017.0,1537.0,253.0,182.0,333.0,80.0,300.0
40722,2023-08-24 18:00:00,694.86,16383.0,1613.0,254.0,190.0,23.0,163.0,300.0
40723,2023-08-24 19:00:00,686.81,15115.0,1538.0,255.0,188.0,0.0,310.0,299.0
40724,2023-08-24 20:00:00,672.5,13370.0,1379.0,253.0,181.0,0.0,536.0,302.0
40725,2023-08-24 21:00:00,654.4,12518.0,1246.0,254.0,143.0,0.0,940.0,299.0
40726,2023-08-24 22:00:00,630.16,11063.0,1040.0,242.0,114.0,0.0,1361.0,289.0
40727,2023-08-24 23:00:00,603.33,10592.0,981.0,242.0,116.0,0.0,1892.0,284.0
