Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
36768,2023-03-13 00:00:00,2024-07-17 00:00:00,3.1,337.71,387.0,37.0
36769,2023-03-13 01:00:00,2024-07-17 00:00:00,3.1,361.02,442.0,11.0
36770,2023-03-13 02:00:00,2024-07-17 00:00:00,3.1,369.09,405.0,1.0
36771,2023-03-13 03:00:00,2024-07-17 00:00:00,3.1,370.0,400.0,0.0
36772,2023-03-13 04:00:00,2024-07-17 00:00:00,3.1,370.0,383.0,0.0
36773,2023-03-13 05:00:00,2024-07-17 00:00:00,3.1,370.0,358.0,0.0
36774,2023-03-13 06:00:00,2024-07-17 00:00:00,3.1,370.0,354.0,0.0
36775,2023-03-13 07:00:00,2024-07-17 00:00:00,3.1,370.0,331.0,0.0
36776,2023-03-13 08:00:00,2024-07-17 00:00:00,3.1,370.0,300.0,0.0
36777,2023-03-13 09:00:00,2024-07-17 00:00:00,3.1,370.0,281.0,0.0
36778,2023-03-13 10:00:00,2024-07-17 00:00:00,3.1,370.0,279.0,0.0
36779,2023-03-13 11:00:00,2024-07-17 00:00:00,3.1,370.0,290.0,0.0
36780,2023-03-13 12:00:00,2024-07-17 00:00:00,3.1,370.0,327.0,0.0
36781,2023-03-13 13:00:00,2024-07-17 00:00:00,3.1,370.0,383.0,0.0
36782,2023-03-13 14:00:00,2024-07-17 00:00:00,3.1,362.77,301.0,6.0
36783,2023-03-13 15:00:00,2024-07-17 00:00:00,3.1,292.81,239.0,63.0
36784,2023-03-13 16:00:00,2024-07-17 00:00:00,3.1,237.31,186.0,104.0
36785,2023-03-13 17:00:00,2024-07-17 00:00:00,3.1,229.11,187.0,115.0
36786,2023-03-13 18:00:00,2024-07-17 00:00:00,3.1,222.5,178.0,118.0
36787,2023-03-13 19:00:00,2024-07-17 00:00:00,3.1,222.25,179.0,119.0
36788,2023-03-13 20:00:00,2024-07-17 00:00:00,3.1,247.41,222.0,110.0
36789,2023-03-13 21:00:00,2024-07-17 00:00:00,3.1,233.51,207.0,121.0
36790,2023-03-13 22:00:00,2024-07-17 00:00:00,3.1,228.79,209.0,129.0
36791,2023-03-13 23:00:00,2024-07-17 00:00:00,3.1,242.91,237.0,124.0
