Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
35904,2023-02-05 00:00:00,2024-07-17 00:00:00,3.1,314.69,330.0,58.0
35905,2023-02-05 01:00:00,2024-07-17 00:00:00,3.1,362.31,377.0,8.0
35906,2023-02-05 02:00:00,2024-07-17 00:00:00,3.1,369.16,439.0,1.0
35907,2023-02-05 03:00:00,2024-07-17 00:00:00,3.1,370.0,443.0,0.0
35908,2023-02-05 04:00:00,2024-07-17 00:00:00,3.1,370.0,465.0,0.0
35909,2023-02-05 05:00:00,2024-07-17 00:00:00,3.1,370.0,426.0,0.0
35910,2023-02-05 06:00:00,2024-07-17 00:00:00,3.1,370.0,396.0,0.0
35911,2023-02-05 07:00:00,2024-07-17 00:00:00,3.1,370.0,376.0,0.0
35912,2023-02-05 08:00:00,2024-07-17 00:00:00,3.1,370.0,342.0,0.0
35913,2023-02-05 09:00:00,2024-07-17 00:00:00,3.1,370.0,327.0,0.0
35914,2023-02-05 10:00:00,2024-07-17 00:00:00,3.1,370.0,329.0,0.0
35915,2023-02-05 11:00:00,2024-07-17 00:00:00,3.1,370.0,312.0,0.0
35916,2023-02-05 12:00:00,2024-07-17 00:00:00,3.1,370.0,321.0,0.0
35917,2023-02-05 13:00:00,2024-07-17 00:00:00,3.1,370.0,334.0,0.0
35918,2023-02-05 14:00:00,2024-07-17 00:00:00,3.1,370.0,360.0,0.0
35919,2023-02-05 15:00:00,2024-07-17 00:00:00,3.1,350.42,340.0,19.0
35920,2023-02-05 16:00:00,2024-07-17 00:00:00,3.1,301.23,311.0,71.0
35921,2023-02-05 17:00:00,2024-07-17 00:00:00,3.1,283.6,279.0,85.0
35922,2023-02-05 18:00:00,2024-07-17 00:00:00,3.1,279.32,268.0,87.0
35923,2023-02-05 19:00:00,2024-07-17 00:00:00,3.1,277.77,259.0,86.0
35924,2023-02-05 20:00:00,2024-07-17 00:00:00,3.1,278.58,259.0,85.0
35925,2023-02-05 21:00:00,2024-07-17 00:00:00,3.1,279.32,268.0,87.0
35926,2023-02-05 22:00:00,2024-07-17 00:00:00,3.1,279.05,270.0,88.0
35927,2023-02-05 23:00:00,2024-07-17 00:00:00,3.1,283.91,277.0,84.0
