,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
0,2023-08-14 00:00:00,2023-08-21 20:44:56,3.0,434.47,1080.0,154.0
1,2023-08-14 01:00:00,2023-08-21 20:44:56,3.0,440.6,1113.0,139.0
2,2023-08-14 02:00:00,2023-08-21 20:44:56,3.0,469.97,1103.0,52.0
3,2023-08-14 03:00:00,2023-08-21 20:44:56,3.0,482.64,1129.0,19.0
4,2023-08-14 04:00:00,2023-08-21 20:44:56,3.0,488.36,1084.0,4.0
5,2023-08-14 05:00:00,2023-08-21 20:44:56,3.0,489.56,1018.0,1.0
6,2023-08-14 06:00:00,2023-08-21 20:44:56,3.0,490.0,874.0,0.0
7,2023-08-14 07:00:00,2023-08-21 20:44:56,3.0,490.0,751.0,0.0
8,2023-08-14 08:00:00,2023-08-21 20:44:56,3.0,490.0,706.0,0.0
9,2023-08-14 09:00:00,2023-08-21 20:44:56,3.0,490.0,675.0,0.0
10,2023-08-14 10:00:00,2023-08-21 20:44:56,3.0,490.0,662.0,0.0
11,2023-08-14 11:00:00,2023-08-21 20:44:56,3.0,490.0,659.0,0.0
12,2023-08-14 12:00:00,2023-08-21 20:44:56,3.0,490.0,667.0,0.0
13,2023-08-14 13:00:00,2023-08-21 20:44:56,3.0,488.69,675.0,2.0
14,2023-08-14 14:00:00,2023-08-21 20:44:56,3.0,466.51,628.0,35.0
15,2023-08-14 15:00:00,2023-08-21 20:44:56,3.0,425.06,597.0,102.0
16,2023-08-14 16:00:00,2023-08-21 20:44:56,3.0,357.16,571.0,243.0
17,2023-08-14 17:00:00,2023-08-21 20:44:56,3.0,366.45,601.0,231.0
18,2023-08-14 18:00:00,2023-08-21 20:44:56,3.0,398.74,721.0,186.0
19,2023-08-14 19:00:00,2023-08-21 20:44:56,3.0,384.09,842.0,263.0
20,2023-08-14 20:00:00,2023-08-21 20:44:56,3.0,394.73,892.0,243.0
21,2023-08-14 21:00:00,2023-08-21 20:44:56,3.0,419.5,903.0,170.0
22,2023-08-14 22:00:00,2023-08-21 20:44:56,3.0,421.11,1010.0,185.0
23,2023-08-14 23:00:00,2023-08-21 20:44:56,3.0,420.17,1010.0,188.0
