Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
40008,2023-07-26 00:00:00,2024-07-17 00:00:00,3.1,314.75,1054.0,185.0
40009,2023-07-26 01:00:00,2024-07-17 00:00:00,3.1,320.97,1054.0,161.0
40010,2023-07-26 02:00:00,2024-07-17 00:00:00,3.1,344.71,1063.0,78.0
40011,2023-07-26 03:00:00,2024-07-17 00:00:00,3.1,356.63,1067.0,40.0
40012,2023-07-26 04:00:00,2024-07-17 00:00:00,3.1,357.18,1059.0,38.0
40013,2023-07-26 05:00:00,2024-07-17 00:00:00,3.1,362.87,1018.0,20.0
40014,2023-07-26 06:00:00,2024-07-17 00:00:00,3.1,368.95,1054.0,3.0
40015,2023-07-26 07:00:00,2024-07-17 00:00:00,3.1,370.0,998.0,0.0
40016,2023-07-26 08:00:00,2024-07-17 00:00:00,3.1,370.0,900.0,0.0
40017,2023-07-26 09:00:00,2024-07-17 00:00:00,3.1,370.0,872.0,0.0
40018,2023-07-26 10:00:00,2024-07-17 00:00:00,3.1,370.0,814.0,0.0
40019,2023-07-26 11:00:00,2024-07-17 00:00:00,3.1,370.0,741.0,0.0
40020,2023-07-26 12:00:00,2024-07-17 00:00:00,3.1,370.0,746.0,0.0
40021,2023-07-26 13:00:00,2024-07-17 00:00:00,3.1,366.56,747.0,7.0
40022,2023-07-26 14:00:00,2024-07-17 00:00:00,3.1,319.03,651.0,104.0
40023,2023-07-26 15:00:00,2024-07-17 00:00:00,3.1,289.55,655.0,182.0
40024,2023-07-26 16:00:00,2024-07-17 00:00:00,3.1,280.94,694.0,220.0
40025,2023-07-26 17:00:00,2024-07-17 00:00:00,3.1,283.78,836.0,254.0
40026,2023-07-26 18:00:00,2024-07-17 00:00:00,3.1,288.28,896.0,254.0
40027,2023-07-26 19:00:00,2024-07-17 00:00:00,3.1,295.39,966.0,244.0
40028,2023-07-26 20:00:00,2024-07-17 00:00:00,3.1,302.18,998.0,224.0
40029,2023-07-26 21:00:00,2024-07-17 00:00:00,3.1,312.89,1030.0,188.0
40030,2023-07-26 22:00:00,2024-07-17 00:00:00,3.1,312.12,1084.0,201.0
40031,2023-07-26 23:00:00,2024-07-17 00:00:00,3.1,314.68,1075.0,189.0
