Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
41424,2023-09-23 00:00:00,2024-07-17 00:00:00,3.1,320.63,1091.0,168.0
41425,2023-09-23 01:00:00,2024-07-17 00:00:00,3.1,342.78,1083.0,86.0
41426,2023-09-23 02:00:00,2024-07-17 00:00:00,3.1,355.61,1087.0,44.0
41427,2023-09-23 03:00:00,2024-07-17 00:00:00,3.1,362.88,1019.0,20.0
41428,2023-09-23 04:00:00,2024-07-17 00:00:00,3.1,370.0,974.0,0.0
41429,2023-09-23 05:00:00,2024-07-17 00:00:00,3.1,370.0,978.0,0.0
41430,2023-09-23 06:00:00,2024-07-17 00:00:00,3.1,370.0,940.0,0.0
41431,2023-09-23 07:00:00,2024-07-17 00:00:00,3.1,370.0,842.0,0.0
41432,2023-09-23 08:00:00,2024-07-17 00:00:00,3.1,370.0,756.0,0.0
41433,2023-09-23 09:00:00,2024-07-17 00:00:00,3.1,370.0,600.0,0.0
41434,2023-09-23 10:00:00,2024-07-17 00:00:00,3.1,370.0,578.0,0.0
41435,2023-09-23 11:00:00,2024-07-17 00:00:00,3.1,370.0,577.0,0.0
41436,2023-09-23 12:00:00,2024-07-17 00:00:00,3.1,370.0,569.0,0.0
41437,2023-09-23 13:00:00,2024-07-17 00:00:00,3.1,370.0,577.0,0.0
41438,2023-09-23 14:00:00,2024-07-17 00:00:00,3.1,344.81,575.0,42.0
41439,2023-09-23 15:00:00,2024-07-17 00:00:00,3.1,281.68,539.0,169.0
41440,2023-09-23 16:00:00,2024-07-17 00:00:00,3.1,265.38,487.0,192.0
41441,2023-09-23 17:00:00,2024-07-17 00:00:00,3.1,258.14,450.0,195.0
41442,2023-09-23 18:00:00,2024-07-17 00:00:00,3.1,251.55,412.0,194.0
41443,2023-09-23 19:00:00,2024-07-17 00:00:00,3.1,271.86,518.0,187.0
41444,2023-09-23 20:00:00,2024-07-17 00:00:00,3.1,278.94,582.0,190.0
41445,2023-09-23 21:00:00,2024-07-17 00:00:00,3.1,292.47,679.0,180.0
41446,2023-09-23 22:00:00,2024-07-17 00:00:00,3.1,301.45,752.0,171.0
41447,2023-09-23 23:00:00,2024-07-17 00:00:00,3.1,308.72,806.0,160.0
