Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37176,2023-03-30 00:00:00,2024-07-17 00:00:00,3.1,414.15,438.0,90.0
37177,2023-03-30 01:00:00,2024-07-17 00:00:00,3.1,453.72,507.0,45.0
37178,2023-03-30 02:00:00,2024-07-17 00:00:00,3.1,487.49,528.0,3.0
37179,2023-03-30 03:00:00,2024-07-17 00:00:00,3.1,490.0,537.0,0.0
37180,2023-03-30 04:00:00,2024-07-17 00:00:00,3.1,490.0,526.0,0.0
37181,2023-03-30 05:00:00,2024-07-17 00:00:00,3.1,490.0,480.0,0.0
37182,2023-03-30 06:00:00,2024-07-17 00:00:00,3.1,490.0,420.0,0.0
37183,2023-03-30 07:00:00,2024-07-17 00:00:00,3.1,490.0,375.0,0.0
37184,2023-03-30 08:00:00,2024-07-17 00:00:00,3.1,490.0,340.0,0.0
37185,2023-03-30 09:00:00,2024-07-17 00:00:00,3.1,490.0,321.0,0.0
37186,2023-03-30 10:00:00,2024-07-17 00:00:00,3.1,490.0,324.0,0.0
37187,2023-03-30 11:00:00,2024-07-17 00:00:00,3.1,490.0,317.0,0.0
37188,2023-03-30 12:00:00,2024-07-17 00:00:00,3.1,490.0,335.0,0.0
37189,2023-03-30 13:00:00,2024-07-17 00:00:00,3.1,490.0,404.0,0.0
37190,2023-03-30 14:00:00,2024-07-17 00:00:00,3.1,478.43,412.0,11.0
37191,2023-03-30 15:00:00,2024-07-17 00:00:00,3.1,436.22,371.0,51.0
37192,2023-03-30 16:00:00,2024-07-17 00:00:00,3.1,385.05,324.0,100.0
37193,2023-03-30 17:00:00,2024-07-17 00:00:00,3.1,355.94,276.0,119.0
37194,2023-03-30 18:00:00,2024-07-17 00:00:00,3.1,347.01,264.0,125.0
37195,2023-03-30 19:00:00,2024-07-17 00:00:00,3.1,343.88,270.0,132.0
37196,2023-03-30 20:00:00,2024-07-17 00:00:00,3.1,366.98,301.0,115.0
37197,2023-03-30 21:00:00,2024-07-17 00:00:00,3.1,379.0,331.0,110.0
37198,2023-03-30 22:00:00,2024-07-17 00:00:00,3.1,399.87,378.0,96.0
37199,2023-03-30 23:00:00,2024-07-17 00:00:00,3.1,403.28,409.0,99.0
