Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
37296,2023-04-04 00:00:00,2024-07-17 00:00:00,3.1,421.03,458.0,84.0
37297,2023-04-04 01:00:00,2024-07-17 00:00:00,3.1,460.63,552.0,39.0
37298,2023-04-04 02:00:00,2024-07-17 00:00:00,3.1,488.53,603.0,2.0
37299,2023-04-04 03:00:00,2024-07-17 00:00:00,3.1,490.0,614.0,0.0
37300,2023-04-04 04:00:00,2024-07-17 00:00:00,3.1,490.0,561.0,0.0
37301,2023-04-04 05:00:00,2024-07-17 00:00:00,3.1,490.0,492.0,0.0
37302,2023-04-04 06:00:00,2024-07-17 00:00:00,3.1,490.0,513.0,0.0
37303,2023-04-04 07:00:00,2024-07-17 00:00:00,3.1,490.0,475.0,0.0
37304,2023-04-04 08:00:00,2024-07-17 00:00:00,3.1,490.0,415.0,0.0
37305,2023-04-04 09:00:00,2024-07-17 00:00:00,3.1,490.0,390.0,0.0
37306,2023-04-04 10:00:00,2024-07-17 00:00:00,3.1,490.0,383.0,0.0
37307,2023-04-04 11:00:00,2024-07-17 00:00:00,3.1,490.0,394.0,0.0
37308,2023-04-04 12:00:00,2024-07-17 00:00:00,3.1,490.0,432.0,0.0
37309,2023-04-04 13:00:00,2024-07-17 00:00:00,3.1,490.0,488.0,0.0
37310,2023-04-04 14:00:00,2024-07-17 00:00:00,3.1,469.69,460.0,22.0
37311,2023-04-04 15:00:00,2024-07-17 00:00:00,3.1,403.33,339.0,82.0
37312,2023-04-04 16:00:00,2024-07-17 00:00:00,3.1,376.01,302.0,104.0
37313,2023-04-04 17:00:00,2024-07-17 00:00:00,3.1,358.84,268.0,112.0
37314,2023-04-04 18:00:00,2024-07-17 00:00:00,3.1,348.46,253.0,118.0
37315,2023-04-04 19:00:00,2024-07-17 00:00:00,3.1,337.07,233.0,122.0
37316,2023-04-04 20:00:00,2024-07-17 00:00:00,3.1,359.18,293.0,122.0
37317,2023-04-04 21:00:00,2024-07-17 00:00:00,3.1,362.1,300.0,121.0
37318,2023-04-04 22:00:00,2024-07-17 00:00:00,3.1,364.91,312.0,122.0
37319,2023-04-04 23:00:00,2024-07-17 00:00:00,3.1,381.78,333.0,107.0
