Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
40968,2023-09-04 00:00:00,2024-07-17 00:00:00,3.1,427.81,948.0,154.0
40969,2023-09-04 01:00:00,2024-07-17 00:00:00,3.1,476.19,1030.0,33.0
40970,2023-09-04 02:00:00,2024-07-17 00:00:00,3.1,489.57,1037.0,1.0
40971,2023-09-04 03:00:00,2024-07-17 00:00:00,3.1,490.0,1037.0,0.0
40972,2023-09-04 04:00:00,2024-07-17 00:00:00,3.1,490.0,952.0,0.0
40973,2023-09-04 05:00:00,2024-07-17 00:00:00,3.1,490.0,876.0,0.0
40974,2023-09-04 06:00:00,2024-07-17 00:00:00,3.1,490.0,832.0,0.0
40975,2023-09-04 07:00:00,2024-07-17 00:00:00,3.1,490.0,746.0,0.0
40976,2023-09-04 08:00:00,2024-07-17 00:00:00,3.1,490.0,644.0,0.0
40977,2023-09-04 09:00:00,2024-07-17 00:00:00,3.1,490.0,545.0,0.0
40978,2023-09-04 10:00:00,2024-07-17 00:00:00,3.1,490.0,475.0,0.0
40979,2023-09-04 11:00:00,2024-07-17 00:00:00,3.1,490.0,516.0,0.0
40980,2023-09-04 12:00:00,2024-07-17 00:00:00,3.1,490.0,516.0,0.0
40981,2023-09-04 13:00:00,2024-07-17 00:00:00,3.1,490.0,518.0,0.0
40982,2023-09-04 14:00:00,2024-07-17 00:00:00,3.1,438.39,465.0,61.0
40983,2023-09-04 15:00:00,2024-07-17 00:00:00,3.1,352.22,388.0,174.0
40984,2023-09-04 16:00:00,2024-07-17 00:00:00,3.1,328.26,331.0,189.0
40985,2023-09-04 17:00:00,2024-07-17 00:00:00,3.1,335.56,365.0,194.0
40986,2023-09-04 18:00:00,2024-07-17 00:00:00,3.1,367.39,518.0,197.0
40987,2023-09-04 19:00:00,2024-07-17 00:00:00,3.1,384.18,625.0,195.0
40988,2023-09-04 20:00:00,2024-07-17 00:00:00,3.1,386.9,650.0,196.0
40989,2023-09-04 21:00:00,2024-07-17 00:00:00,3.1,398.13,738.0,192.0
40990,2023-09-04 22:00:00,2024-07-17 00:00:00,3.1,403.86,804.0,193.0
40991,2023-09-04 23:00:00,2024-07-17 00:00:00,3.1,413.47,910.0,189.0
