Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,solar
41592,2023-09-30 00:00:00,2024-07-17 00:00:00,3.1,314.12,860.0,153.0
41593,2023-09-30 01:00:00,2024-07-17 00:00:00,3.1,350.89,1010.0,55.0
41594,2023-09-30 02:00:00,2024-07-17 00:00:00,3.1,367.12,1018.0,8.0
41595,2023-09-30 03:00:00,2024-07-17 00:00:00,3.1,369.64,1023.0,1.0
41596,2023-09-30 04:00:00,2024-07-17 00:00:00,3.1,370.0,973.0,0.0
41597,2023-09-30 05:00:00,2024-07-17 00:00:00,3.1,370.0,834.0,0.0
41598,2023-09-30 06:00:00,2024-07-17 00:00:00,3.1,370.0,833.0,0.0
41599,2023-09-30 07:00:00,2024-07-17 00:00:00,3.1,370.0,813.0,0.0
41600,2023-09-30 08:00:00,2024-07-17 00:00:00,3.1,370.0,808.0,0.0
41601,2023-09-30 09:00:00,2024-07-17 00:00:00,3.1,370.0,738.0,0.0
41602,2023-09-30 10:00:00,2024-07-17 00:00:00,3.1,370.0,657.0,0.0
41603,2023-09-30 11:00:00,2024-07-17 00:00:00,3.1,370.0,620.0,0.0
41604,2023-09-30 12:00:00,2024-07-17 00:00:00,3.1,370.0,613.0,0.0
41605,2023-09-30 13:00:00,2024-07-17 00:00:00,3.1,370.0,622.0,0.0
41606,2023-09-30 14:00:00,2024-07-17 00:00:00,3.1,355.13,621.0,26.0
41607,2023-09-30 15:00:00,2024-07-17 00:00:00,3.1,287.65,517.0,148.0
41608,2023-09-30 16:00:00,2024-07-17 00:00:00,3.1,256.44,420.0,186.0
41609,2023-09-30 17:00:00,2024-07-17 00:00:00,3.1,246.24,382.0,192.0
41610,2023-09-30 18:00:00,2024-07-17 00:00:00,3.1,258.71,451.0,194.0
41611,2023-09-30 19:00:00,2024-07-17 00:00:00,3.1,277.02,581.0,195.0
41612,2023-09-30 20:00:00,2024-07-17 00:00:00,3.1,294.02,712.0,184.0
41613,2023-09-30 21:00:00,2024-07-17 00:00:00,3.1,305.65,779.0,164.0
41614,2023-09-30 22:00:00,2024-07-17 00:00:00,3.1,310.41,849.0,163.0
41615,2023-09-30 23:00:00,2024-07-17 00:00:00,3.1,328.31,882.0,112.0
