Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36336,2023-02-23 00:00:00,13.69,3005.0,494.0,0.0,7.0
36337,2023-02-23 01:00:00,13.05,3006.0,289.0,0.0,6.0
36338,2023-02-23 02:00:00,13.09,3006.0,302.0,0.0,6.0
36339,2023-02-23 03:00:00,13.05,3006.0,288.0,0.0,5.0
36340,2023-02-23 04:00:00,13.87,3006.0,557.0,0.0,4.0
36341,2023-02-23 05:00:00,16.31,3005.0,1687.0,0.0,4.0
36342,2023-02-23 06:00:00,18.29,3005.0,3309.0,1.0,4.0
36343,2023-02-23 07:00:00,18.57,3004.0,3314.0,67.0,3.0
36344,2023-02-23 08:00:00,18.65,3008.0,3188.0,112.0,2.0
36345,2023-02-23 09:00:00,19.85,3014.0,2718.0,492.0,1.0
36346,2023-02-23 10:00:00,21.22,3012.0,2320.0,896.0,1.0
36347,2023-02-23 11:00:00,22.87,3007.0,1202.0,1416.0,0.0
36348,2023-02-23 12:00:00,23.17,2993.0,1260.0,1483.0,1.0
36349,2023-02-23 13:00:00,22.49,2996.0,1647.0,1288.0,4.0
36350,2023-02-23 14:00:00,21.37,2995.0,1873.0,981.0,6.0
36351,2023-02-23 15:00:00,19.52,2995.0,1929.0,546.0,5.0
36352,2023-02-23 16:00:00,18.03,2996.0,2523.0,113.0,3.0
36353,2023-02-23 17:00:00,18.01,2994.0,3001.0,1.0,2.0
36354,2023-02-23 18:00:00,17.78,2995.0,2784.0,0.0,3.0
36355,2023-02-23 19:00:00,17.32,2998.0,2388.0,0.0,2.0
36356,2023-02-23 20:00:00,16.01,3000.0,1509.0,0.0,1.0
36357,2023-02-23 21:00:00,15.11,3002.0,1053.0,0.0,2.0
36358,2023-02-23 22:00:00,14.52,3005.0,800.0,0.0,3.0
36359,2023-02-23 23:00:00,13.83,3009.0,542.0,0.0,3.0
