Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
38976,2023-06-13 00:00:00,2024-07-17 00:00:00,3.1,608.45,846.0,1511.0,0.0
38977,2023-06-13 01:00:00,2024-07-17 00:00:00,3.1,610.23,807.0,1393.0,3.0
38978,2023-06-13 02:00:00,2024-07-17 00:00:00,3.1,608.02,824.0,1394.0,17.0
38979,2023-06-13 03:00:00,2024-07-17 00:00:00,3.1,605.28,817.0,1398.0,24.0
38980,2023-06-13 04:00:00,2024-07-17 00:00:00,3.1,587.11,769.0,1340.0,85.0
38981,2023-06-13 05:00:00,2024-07-17 00:00:00,3.1,543.33,635.0,1288.0,201.0
38982,2023-06-13 06:00:00,2024-07-17 00:00:00,3.1,489.19,429.0,1320.0,299.0
38983,2023-06-13 07:00:00,2024-07-17 00:00:00,3.1,494.17,432.0,1313.0,280.0
38984,2023-06-13 08:00:00,2024-07-17 00:00:00,3.1,491.73,450.0,1194.0,303.0
38985,2023-06-13 09:00:00,2024-07-17 00:00:00,3.1,477.53,465.0,1109.0,371.0
38986,2023-06-13 10:00:00,2024-07-17 00:00:00,3.1,486.01,471.0,1171.0,341.0
38987,2023-06-13 11:00:00,2024-07-17 00:00:00,3.1,504.16,481.0,1360.0,269.0
38988,2023-06-13 12:00:00,2024-07-17 00:00:00,3.1,526.02,570.0,1349.0,231.0
38989,2023-06-13 13:00:00,2024-07-17 00:00:00,3.1,533.03,624.0,1274.0,238.0
38990,2023-06-13 14:00:00,2024-07-17 00:00:00,3.1,558.0,687.0,1368.0,159.0
38991,2023-06-13 15:00:00,2024-07-17 00:00:00,3.1,597.09,866.0,1403.0,73.0
38992,2023-06-13 16:00:00,2024-07-17 00:00:00,3.1,598.63,910.0,1400.0,84.0
38993,2023-06-13 17:00:00,2024-07-17 00:00:00,3.1,576.51,804.0,1387.0,134.0
38994,2023-06-13 18:00:00,2024-07-17 00:00:00,3.1,555.58,766.0,1270.0,219.0
38995,2023-06-13 19:00:00,2024-07-17 00:00:00,3.1,563.95,793.0,1370.0,184.0
38996,2023-06-13 20:00:00,2024-07-17 00:00:00,3.1,591.84,885.0,1458.0,92.0
38997,2023-06-13 21:00:00,2024-07-17 00:00:00,3.1,597.41,966.0,1527.0,87.0
38998,2023-06-13 22:00:00,2024-07-17 00:00:00,3.1,598.84,1003.0,1525.0,95.0
38999,2023-06-13 23:00:00,2024-07-17 00:00:00,3.1,594.55,933.0,1504.0,91.0
