Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
35640,2023-01-25 00:00:00,2024-07-17 00:00:00,3.1,609.79,2319.0,1295.0,62.0
35641,2023-01-25 01:00:00,2024-07-17 00:00:00,3.1,612.26,2316.0,1243.0,67.0
35642,2023-01-25 02:00:00,2024-07-17 00:00:00,3.1,608.38,2317.0,1295.0,70.0
35643,2023-01-25 03:00:00,2024-07-17 00:00:00,3.1,606.44,2314.0,1349.0,60.0
35644,2023-01-25 04:00:00,2024-07-17 00:00:00,3.1,602.42,2217.0,1371.0,51.0
35645,2023-01-25 05:00:00,2024-07-17 00:00:00,3.1,611.8,2189.0,1248.0,37.0
35646,2023-01-25 06:00:00,2024-07-17 00:00:00,3.1,598.19,1975.0,1335.0,25.0
35647,2023-01-25 07:00:00,2024-07-17 00:00:00,3.1,590.4,1924.0,1352.0,48.0
35648,2023-01-25 08:00:00,2024-07-17 00:00:00,3.1,582.08,1843.0,1343.0,74.0
35649,2023-01-25 09:00:00,2024-07-17 00:00:00,3.1,575.6,1775.0,1340.0,90.0
35650,2023-01-25 10:00:00,2024-07-17 00:00:00,3.1,573.29,1715.0,1341.0,83.0
35651,2023-01-25 11:00:00,2024-07-17 00:00:00,3.1,565.64,1697.0,1339.0,120.0
35652,2023-01-25 12:00:00,2024-07-17 00:00:00,3.1,565.99,1767.0,1339.0,142.0
35653,2023-01-25 13:00:00,2024-07-17 00:00:00,3.1,536.27,1661.0,1332.0,280.0
35654,2023-01-25 14:00:00,2024-07-17 00:00:00,3.1,528.69,1705.0,1206.0,384.0
35655,2023-01-25 15:00:00,2024-07-17 00:00:00,3.1,541.42,1811.0,1128.0,374.0
35656,2023-01-25 16:00:00,2024-07-17 00:00:00,3.1,527.26,1814.0,1092.0,475.0
35657,2023-01-25 17:00:00,2024-07-17 00:00:00,3.1,515.29,1809.0,997.0,578.0
35658,2023-01-25 18:00:00,2024-07-17 00:00:00,3.1,509.69,1808.0,1076.0,593.0
35659,2023-01-25 19:00:00,2024-07-17 00:00:00,3.1,505.2,1813.0,943.0,662.0
35660,2023-01-25 20:00:00,2024-07-17 00:00:00,3.1,505.4,1810.0,1052.0,630.0
35661,2023-01-25 21:00:00,2024-07-17 00:00:00,3.1,502.97,1809.0,1076.0,640.0
35662,2023-01-25 22:00:00,2024-07-17 00:00:00,3.1,490.24,1723.0,1093.0,680.0
35663,2023-01-25 23:00:00,2024-07-17 00:00:00,3.1,478.87,1583.0,1145.0,669.0
