Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
37224,2023-04-01 00:00:00,2024-07-17 00:00:00,3.1,544.87,1215.0,410.0,584.0
37225,2023-04-01 01:00:00,2024-07-17 00:00:00,3.1,534.29,1221.0,386.0,634.0
37226,2023-04-01 02:00:00,2024-07-17 00:00:00,3.1,493.56,1054.0,406.0,710.0
37227,2023-04-01 03:00:00,2024-07-17 00:00:00,3.1,464.09,916.0,428.0,744.0
37228,2023-04-01 04:00:00,2024-07-17 00:00:00,3.1,433.13,812.0,355.0,792.0
37229,2023-04-01 05:00:00,2024-07-17 00:00:00,3.1,414.9,748.0,214.0,790.0
37230,2023-04-01 06:00:00,2024-07-17 00:00:00,3.1,393.93,633.0,206.0,756.0
37231,2023-04-01 07:00:00,2024-07-17 00:00:00,3.1,381.65,546.0,213.0,708.0
37232,2023-04-01 08:00:00,2024-07-17 00:00:00,3.1,367.77,503.0,223.0,714.0
37233,2023-04-01 09:00:00,2024-07-17 00:00:00,3.1,366.39,507.0,221.0,724.0
37234,2023-04-01 10:00:00,2024-07-17 00:00:00,3.1,365.92,503.0,193.0,711.0
37235,2023-04-01 11:00:00,2024-07-17 00:00:00,3.1,409.95,585.0,203.0,642.0
37236,2023-04-01 12:00:00,2024-07-17 00:00:00,3.1,483.11,821.0,216.0,589.0
37237,2023-04-01 13:00:00,2024-07-17 00:00:00,3.1,527.03,993.0,331.0,540.0
37238,2023-04-01 14:00:00,2024-07-17 00:00:00,3.1,548.21,1081.0,442.0,499.0
37239,2023-04-01 15:00:00,2024-07-17 00:00:00,3.1,555.71,1117.0,497.0,482.0
37240,2023-04-01 16:00:00,2024-07-17 00:00:00,3.1,554.59,1101.0,594.0,467.0
37241,2023-04-01 17:00:00,2024-07-17 00:00:00,3.1,570.62,1154.0,675.0,417.0
37242,2023-04-01 18:00:00,2024-07-17 00:00:00,3.1,582.69,1177.0,682.0,378.0
37243,2023-04-01 19:00:00,2024-07-17 00:00:00,3.1,606.15,1171.0,665.0,291.0
37244,2023-04-01 20:00:00,2024-07-17 00:00:00,3.1,620.43,1126.0,709.0,217.0
37245,2023-04-01 21:00:00,2024-07-17 00:00:00,3.1,656.25,1234.0,707.0,131.0
37246,2023-04-01 22:00:00,2024-07-17 00:00:00,3.1,687.25,1295.0,707.0,48.0
37247,2023-04-01 23:00:00,2024-07-17 00:00:00,3.1,694.75,1307.0,706.0,28.0
