Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41136,2023-09-11 00:00:00,2024-07-17 00:00:00,3.1,613.68,970.0,1506.0,23.0
41137,2023-09-11 01:00:00,2024-07-17 00:00:00,3.1,589.67,972.0,1445.0,138.0
41138,2023-09-11 02:00:00,2024-07-17 00:00:00,3.1,563.78,968.0,1481.0,251.0
41139,2023-09-11 03:00:00,2024-07-17 00:00:00,3.1,548.92,971.0,1199.0,358.0
41140,2023-09-11 04:00:00,2024-07-17 00:00:00,3.1,536.8,957.0,971.0,429.0
41141,2023-09-11 05:00:00,2024-07-17 00:00:00,3.1,507.82,788.0,1008.0,459.0
41142,2023-09-11 06:00:00,2024-07-17 00:00:00,3.1,536.48,787.0,1047.0,332.0
41143,2023-09-11 07:00:00,2024-07-17 00:00:00,3.1,528.28,691.0,928.0,321.0
41144,2023-09-11 08:00:00,2024-07-17 00:00:00,3.1,571.36,675.0,1016.0,152.0
41145,2023-09-11 09:00:00,2024-07-17 00:00:00,3.1,597.6,672.0,1040.0,64.0
41146,2023-09-11 10:00:00,2024-07-17 00:00:00,3.1,604.15,677.0,1036.0,47.0
41147,2023-09-11 11:00:00,2024-07-17 00:00:00,3.1,626.1,840.0,1034.0,36.0
41148,2023-09-11 12:00:00,2024-07-17 00:00:00,3.1,620.76,967.0,1161.0,67.0
41149,2023-09-11 13:00:00,2024-07-17 00:00:00,3.1,610.82,968.0,1244.0,87.0
41150,2023-09-11 14:00:00,2024-07-17 00:00:00,3.1,620.87,971.0,1114.0,78.0
41151,2023-09-11 15:00:00,2024-07-17 00:00:00,3.1,613.06,975.0,1165.0,97.0
41152,2023-09-11 16:00:00,2024-07-17 00:00:00,3.1,619.59,972.0,1198.0,65.0
41153,2023-09-11 17:00:00,2024-07-17 00:00:00,3.1,626.7,975.0,1194.0,41.0
41154,2023-09-11 18:00:00,2024-07-17 00:00:00,3.1,631.23,1001.0,1237.0,23.0
41155,2023-09-11 19:00:00,2024-07-17 00:00:00,3.1,634.42,1012.0,1240.0,14.0
41156,2023-09-11 20:00:00,2024-07-17 00:00:00,3.1,625.01,1009.0,1330.0,28.0
41157,2023-09-11 21:00:00,2024-07-17 00:00:00,3.1,624.3,1011.0,1350.0,27.0
41158,2023-09-11 22:00:00,2024-07-17 00:00:00,3.1,627.3,1008.0,1325.0,20.0
41159,2023-09-11 23:00:00,2024-07-17 00:00:00,3.1,621.42,1010.0,1331.0,42.0
