Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
41520,2023-09-27 00:00:00,2024-07-17 00:00:00,3.1,576.67,709.0,1240.0,115.0
41521,2023-09-27 01:00:00,2024-07-17 00:00:00,3.1,544.09,603.0,1233.0,187.0
41522,2023-09-27 02:00:00,2024-07-17 00:00:00,3.1,516.61,576.0,1228.0,281.0
41523,2023-09-27 03:00:00,2024-07-17 00:00:00,3.1,449.81,394.0,1055.0,429.0
41524,2023-09-27 04:00:00,2024-07-17 00:00:00,3.1,445.45,376.0,1042.0,431.0
41525,2023-09-27 05:00:00,2024-07-17 00:00:00,3.1,497.09,416.0,1121.0,260.0
41526,2023-09-27 06:00:00,2024-07-17 00:00:00,3.1,514.04,399.0,1123.0,189.0
41527,2023-09-27 07:00:00,2024-07-17 00:00:00,3.1,515.87,375.0,1130.0,168.0
41528,2023-09-27 08:00:00,2024-07-17 00:00:00,3.1,522.46,375.0,1121.0,147.0
41529,2023-09-27 09:00:00,2024-07-17 00:00:00,3.1,529.99,378.0,1119.0,125.0
41530,2023-09-27 10:00:00,2024-07-17 00:00:00,3.1,541.1,375.0,1113.0,90.0
41531,2023-09-27 11:00:00,2024-07-17 00:00:00,3.1,575.43,503.0,1070.0,56.0
41532,2023-09-27 12:00:00,2024-07-17 00:00:00,3.1,598.45,643.0,1086.0,42.0
41533,2023-09-27 13:00:00,2024-07-17 00:00:00,3.1,604.97,708.0,1071.0,49.0
41534,2023-09-27 14:00:00,2024-07-17 00:00:00,3.1,578.94,639.0,1170.0,88.0
41535,2023-09-27 15:00:00,2024-07-17 00:00:00,3.1,588.71,644.0,1310.0,34.0
41536,2023-09-27 16:00:00,2024-07-17 00:00:00,3.1,608.32,744.0,1230.0,20.0
41537,2023-09-27 17:00:00,2024-07-17 00:00:00,3.1,599.09,714.0,1214.0,43.0
41538,2023-09-27 18:00:00,2024-07-17 00:00:00,3.1,594.44,687.0,1305.0,32.0
41539,2023-09-27 19:00:00,2024-07-17 00:00:00,3.1,600.39,711.0,1297.0,22.0
41540,2023-09-27 20:00:00,2024-07-17 00:00:00,3.1,603.16,717.0,1285.0,17.0
41541,2023-09-27 21:00:00,2024-07-17 00:00:00,3.1,604.31,716.0,1294.0,11.0
41542,2023-09-27 22:00:00,2024-07-17 00:00:00,3.1,602.82,745.0,1345.0,17.0
41543,2023-09-27 23:00:00,2024-07-17 00:00:00,3.1,597.83,749.0,1331.0,39.0
