Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
39312,2023-06-27 00:00:00,2024-07-17 00:00:00,3.1,558.17,888.0,1645.0,220.0
39313,2023-06-27 01:00:00,2024-07-17 00:00:00,3.1,565.6,921.0,1632.0,200.0
39314,2023-06-27 02:00:00,2024-07-17 00:00:00,3.1,573.91,909.0,1445.0,182.0
39315,2023-06-27 03:00:00,2024-07-17 00:00:00,3.1,594.3,938.0,1314.0,128.0
39316,2023-06-27 04:00:00,2024-07-17 00:00:00,3.1,612.71,920.0,1201.0,72.0
39317,2023-06-27 05:00:00,2024-07-17 00:00:00,3.1,608.05,831.0,1138.0,70.0
39318,2023-06-27 06:00:00,2024-07-17 00:00:00,3.1,605.59,756.0,1176.0,44.0
39319,2023-06-27 07:00:00,2024-07-17 00:00:00,3.1,604.68,708.0,1174.0,30.0
39320,2023-06-27 08:00:00,2024-07-17 00:00:00,3.1,600.55,649.0,1091.0,37.0
39321,2023-06-27 09:00:00,2024-07-17 00:00:00,3.1,588.76,601.0,1027.0,65.0
39322,2023-06-27 10:00:00,2024-07-17 00:00:00,3.1,586.8,588.0,1018.0,67.0
39323,2023-06-27 11:00:00,2024-07-17 00:00:00,3.1,578.63,575.0,1060.0,79.0
39324,2023-06-27 12:00:00,2024-07-17 00:00:00,3.1,581.93,591.0,1102.0,69.0
39325,2023-06-27 13:00:00,2024-07-17 00:00:00,3.1,589.07,741.0,1167.0,96.0
39326,2023-06-27 14:00:00,2024-07-17 00:00:00,3.1,564.34,692.0,1241.0,153.0
39327,2023-06-27 15:00:00,2024-07-17 00:00:00,3.1,591.58,802.0,1352.0,79.0
39328,2023-06-27 16:00:00,2024-07-17 00:00:00,3.1,564.47,786.0,1374.0,178.0
39329,2023-06-27 17:00:00,2024-07-17 00:00:00,3.1,558.12,793.0,1370.0,209.0
39330,2023-06-27 18:00:00,2024-07-17 00:00:00,3.1,575.08,869.0,1368.0,171.0
39331,2023-06-27 19:00:00,2024-07-17 00:00:00,3.1,558.92,799.0,1365.0,209.0
39332,2023-06-27 20:00:00,2024-07-17 00:00:00,3.1,567.21,867.0,1369.0,204.0
39333,2023-06-27 21:00:00,2024-07-17 00:00:00,3.1,585.9,921.0,1361.0,148.0
39334,2023-06-27 22:00:00,2024-07-17 00:00:00,3.1,584.3,919.0,1452.0,139.0
39335,2023-06-27 23:00:00,2024-07-17 00:00:00,3.1,552.61,997.0,1438.0,326.0
