Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
39240,2023-06-24 00:00:00,2024-07-17 00:00:00,3.1,590.13,925.0,1499.0,108.0
39241,2023-06-24 01:00:00,2024-07-17 00:00:00,3.1,590.39,930.0,1498.0,109.0
39242,2023-06-24 02:00:00,2024-07-17 00:00:00,3.1,586.61,948.0,1456.0,140.0
39243,2023-06-24 03:00:00,2024-07-17 00:00:00,3.1,589.97,946.0,1418.0,131.0
39244,2023-06-24 04:00:00,2024-07-17 00:00:00,3.1,570.62,896.0,1307.0,211.0
39245,2023-06-24 05:00:00,2024-07-17 00:00:00,3.1,493.91,668.0,1121.0,442.0
39246,2023-06-24 06:00:00,2024-07-17 00:00:00,3.1,463.68,567.0,1061.0,508.0
39247,2023-06-24 07:00:00,2024-07-17 00:00:00,3.1,452.41,495.0,984.0,496.0
39248,2023-06-24 08:00:00,2024-07-17 00:00:00,3.1,429.1,439.0,862.0,536.0
39249,2023-06-24 09:00:00,2024-07-17 00:00:00,3.1,429.75,439.0,854.0,532.0
39250,2023-06-24 10:00:00,2024-07-17 00:00:00,3.1,429.98,435.0,845.0,526.0
39251,2023-06-24 11:00:00,2024-07-17 00:00:00,3.1,433.57,438.0,857.0,515.0
39252,2023-06-24 12:00:00,2024-07-17 00:00:00,3.1,432.38,439.0,908.0,528.0
39253,2023-06-24 13:00:00,2024-07-17 00:00:00,3.1,516.39,629.0,1070.0,322.0
39254,2023-06-24 14:00:00,2024-07-17 00:00:00,3.1,540.45,796.0,1252.0,301.0
39255,2023-06-24 15:00:00,2024-07-17 00:00:00,3.1,542.88,820.0,1320.0,296.0
39256,2023-06-24 16:00:00,2024-07-17 00:00:00,3.1,573.22,890.0,1403.0,183.0
39257,2023-06-24 17:00:00,2024-07-17 00:00:00,3.1,505.64,790.0,1363.0,459.0
39258,2023-06-24 18:00:00,2024-07-17 00:00:00,3.1,524.25,887.0,1470.0,413.0
39259,2023-06-24 19:00:00,2024-07-17 00:00:00,3.1,553.03,990.0,1510.0,312.0
39260,2023-06-24 20:00:00,2024-07-17 00:00:00,3.1,562.55,999.0,1576.0,259.0
39261,2023-06-24 21:00:00,2024-07-17 00:00:00,3.1,563.85,1001.0,1503.0,263.0
39262,2023-06-24 22:00:00,2024-07-17 00:00:00,3.1,560.86,999.0,1566.0,269.0
39263,2023-06-24 23:00:00,2024-07-17 00:00:00,3.1,561.39,1001.0,1560.0,268.0
