Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
36000,2023-02-09 00:00:00,2024-07-17 00:00:00,3.1,609.81,1987.0,985.0,102.0
36001,2023-02-09 01:00:00,2024-07-17 00:00:00,3.1,598.08,2031.0,920.0,199.0
36002,2023-02-09 02:00:00,2024-07-17 00:00:00,3.1,572.51,1808.0,970.0,249.0
36003,2023-02-09 03:00:00,2024-07-17 00:00:00,3.1,564.29,1642.0,986.0,230.0
36004,2023-02-09 04:00:00,2024-07-17 00:00:00,3.1,537.03,1489.0,991.0,310.0
36005,2023-02-09 05:00:00,2024-07-17 00:00:00,3.1,491.62,1258.0,953.0,451.0
36006,2023-02-09 06:00:00,2024-07-17 00:00:00,3.1,470.72,1144.0,921.0,506.0
36007,2023-02-09 07:00:00,2024-07-17 00:00:00,3.1,454.66,1120.0,844.0,595.0
36008,2023-02-09 08:00:00,2024-07-17 00:00:00,3.1,462.09,1148.0,949.0,551.0
36009,2023-02-09 09:00:00,2024-07-17 00:00:00,3.1,450.61,1200.0,950.0,654.0
36010,2023-02-09 10:00:00,2024-07-17 00:00:00,3.1,449.79,1246.0,915.0,697.0
36011,2023-02-09 11:00:00,2024-07-17 00:00:00,3.1,479.51,1367.0,931.0,587.0
36012,2023-02-09 12:00:00,2024-07-17 00:00:00,3.1,520.37,1757.0,907.0,547.0
36013,2023-02-09 13:00:00,2024-07-17 00:00:00,3.1,535.13,1957.0,1035.0,503.0
36014,2023-02-09 14:00:00,2024-07-17 00:00:00,3.1,543.67,1918.0,1115.0,407.0
36015,2023-02-09 15:00:00,2024-07-17 00:00:00,3.1,578.0,2021.0,868.0,324.0
36016,2023-02-09 16:00:00,2024-07-17 00:00:00,3.1,589.27,2010.0,869.0,259.0
36017,2023-02-09 17:00:00,2024-07-17 00:00:00,3.1,560.09,1990.0,764.0,451.0
36018,2023-02-09 18:00:00,2024-07-17 00:00:00,3.1,541.75,1877.0,808.0,500.0
36019,2023-02-09 19:00:00,2024-07-17 00:00:00,3.1,512.8,1520.0,807.0,508.0
36020,2023-02-09 20:00:00,2024-07-17 00:00:00,3.1,500.03,1368.0,920.0,472.0
36021,2023-02-09 21:00:00,2024-07-17 00:00:00,3.1,484.54,1255.0,903.0,500.0
36022,2023-02-09 22:00:00,2024-07-17 00:00:00,3.1,477.73,1219.0,928.0,511.0
36023,2023-02-09 23:00:00,2024-07-17 00:00:00,3.1,483.49,1198.0,874.0,480.0
