Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
37608,2023-04-17 00:00:00,2024-07-17 00:00:00,3.1,124.99,458.0,209.0,3454.0,0.0,1132.0,0.0,78.0,650.0,88.0
37609,2023-04-17 01:00:00,2024-07-17 00:00:00,3.1,123.01,459.0,206.0,3454.0,0.0,1298.0,0.0,61.0,645.0,94.0
37610,2023-04-17 02:00:00,2024-07-17 00:00:00,3.1,119.73,467.0,209.0,3455.0,0.0,1574.0,7.0,91.0,653.0,98.0
37611,2023-04-17 03:00:00,2024-07-17 00:00:00,3.1,117.91,500.0,218.0,3455.0,0.0,1853.0,54.0,147.0,659.0,92.0
37612,2023-04-17 04:00:00,2024-07-17 00:00:00,3.1,112.87,509.0,203.0,3463.0,0.0,2035.0,139.0,151.0,661.0,70.0
37613,2023-04-17 05:00:00,2024-07-17 00:00:00,3.1,110.1,510.0,204.0,3463.0,0.0,2179.0,226.0,116.0,641.0,63.0
37614,2023-04-17 06:00:00,2024-07-17 00:00:00,3.1,108.33,502.0,207.0,3466.0,0.0,2266.0,314.0,52.0,618.0,65.0
37615,2023-04-17 07:00:00,2024-07-17 00:00:00,3.1,107.38,468.0,221.0,3466.0,0.0,2123.0,390.0,20.0,606.0,70.0
37616,2023-04-17 08:00:00,2024-07-17 00:00:00,3.1,105.44,429.0,219.0,3462.0,0.0,1870.0,436.0,30.0,597.0,67.0
37617,2023-04-17 09:00:00,2024-07-17 00:00:00,3.1,101.32,389.0,210.0,3463.0,1.0,1777.0,453.0,67.0,603.0,65.0
37618,2023-04-17 10:00:00,2024-07-17 00:00:00,3.1,97.72,370.0,201.0,3464.0,2.0,1738.0,437.0,125.0,576.0,59.0
37619,2023-04-17 11:00:00,2024-07-17 00:00:00,3.1,98.07,368.0,215.0,3464.0,1.0,1681.0,392.0,255.0,572.0,66.0
37620,2023-04-17 12:00:00,2024-07-17 00:00:00,3.1,95.15,359.0,206.0,3463.0,0.0,1625.0,335.0,409.0,539.0,67.0
37621,2023-04-17 13:00:00,2024-07-17 00:00:00,3.1,92.97,357.0,200.0,3462.0,0.0,1641.0,263.0,481.0,534.0,55.0
37622,2023-04-17 14:00:00,2024-07-17 00:00:00,3.1,93.99,375.0,202.0,3463.0,0.0,1641.0,183.0,572.0,539.0,49.0
37623,2023-04-17 15:00:00,2024-07-17 00:00:00,3.1,94.67,390.0,206.0,3463.0,0.0,1705.0,104.0,644.0,522.0,51.0
37624,2023-04-17 16:00:00,2024-07-17 00:00:00,3.1,94.97,409.0,203.0,3462.0,0.0,1870.0,33.0,684.0,520.0,53.0
37625,2023-04-17 17:00:00,2024-07-17 00:00:00,3.1,94.95,422.0,199.0,3462.0,0.0,1946.0,1.0,803.0,554.0,55.0
37626,2023-04-17 18:00:00,2024-07-17 00:00:00,3.1,92.59,424.0,204.0,3460.0,0.0,1781.0,0.0,1225.0,546.0,60.0
37627,2023-04-17 19:00:00,2024-07-17 00:00:00,3.1,88.58,411.0,208.0,3458.0,0.0,1566.0,0.0,1720.0,543.0,63.0
37628,2023-04-17 20:00:00,2024-07-17 00:00:00,3.1,86.87,411.0,214.0,3458.0,0.0,1343.0,0.0,2135.0,544.0,65.0
37629,2023-04-17 21:00:00,2024-07-17 00:00:00,3.1,89.49,420.0,202.0,3459.0,0.0,1220.0,0.0,2014.0,555.0,66.0
37630,2023-04-17 22:00:00,2024-07-17 00:00:00,3.1,92.39,428.0,212.0,3458.0,0.0,1118.0,0.0,1933.0,552.0,66.0
37631,2023-04-17 23:00:00,2024-07-17 00:00:00,3.1,90.18,428.0,204.0,3459.0,0.0,1122.0,0.0,2128.0,552.0,69.0
