Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41736,2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,45.15,288.0,635.0,15396.0,0.0,7433.0,0.0,10513.0,1841.0,276.0
41737,2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,46.81,296.0,623.0,15400.0,0.0,7675.0,0.0,9047.0,1877.0,285.0
41738,2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,49.58,303.0,726.0,15391.0,4.0,8165.0,0.0,7622.0,1876.0,288.0
41739,2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,50.48,308.0,678.0,15383.0,4.0,8927.0,0.0,5816.0,1858.0,288.0
41740,2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,52.72,314.0,678.0,15380.0,4.0,9060.0,90.0,4405.0,1905.0,299.0
41741,2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,54.02,356.0,636.0,15378.0,4.0,9192.0,354.0,3529.0,1972.0,275.0
41742,2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,57.4,465.0,751.0,15381.0,4.0,9595.0,688.0,3419.0,2031.0,239.0
41743,2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,51.99,343.0,681.0,15382.0,3.0,9369.0,885.0,3557.0,1857.0,209.0
41744,2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,49.92,317.0,629.0,15382.0,0.0,9382.0,942.0,3302.0,1747.0,191.0
41745,2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,48.1,304.0,647.0,15378.0,0.0,9044.0,943.0,4838.0,1650.0,207.0
41746,2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,45.63,286.0,616.0,15375.0,0.0,8850.0,786.0,6284.0,1640.0,197.0
41747,2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,45.1,286.0,517.0,15372.0,0.0,8001.0,578.0,6083.0,1614.0,206.0
41748,2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,46.24,296.0,539.0,15372.0,0.0,7429.0,447.0,6286.0,1616.0,227.0
41749,2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,46.23,313.0,529.0,15368.0,0.0,7702.0,281.0,6511.0,1609.0,236.0
41750,2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,45.22,327.0,520.0,15229.0,0.0,8350.0,85.0,7773.0,1639.0,247.0
41751,2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,43.86,339.0,531.0,15222.0,0.0,8613.0,0.0,9540.0,1644.0,249.0
41752,2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,43.42,364.0,606.0,15224.0,0.0,8450.0,0.0,11771.0,1679.0,240.0
41753,2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,43.82,397.0,642.0,15224.0,0.0,7602.0,0.0,12976.0,1660.0,240.0
41754,2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,45.91,416.0,664.0,15229.0,0.0,6252.0,0.0,12492.0,1672.0,252.0
41755,2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,44.15,291.0,669.0,15232.0,0.0,5511.0,0.0,11944.0,1654.0,252.0
41756,2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,45.83,296.0,597.0,15234.0,0.0,5456.0,0.0,9538.0,1659.0,255.0
41757,2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,48.76,327.0,585.0,14542.0,0.0,5510.0,0.0,8142.0,1663.0,256.0
41758,2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,53.63,371.0,626.0,12634.0,0.0,6133.0,0.0,7046.0,1617.0,256.0
41759,2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,55.94,382.0,614.0,12448.0,0.0,5511.0,0.0,6326.0,1631.0,256.0
