UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-11-09 00:00:00,7.0,2141.0,35417.0,169.0,7698.0,0.0,11676.0,427.0
2023-11-09 01:00:00,7.0,2245.0,34775.0,169.0,7171.0,0.0,10340.0,419.0
2023-11-09 02:00:00,7.0,2242.0,34750.0,169.0,7164.0,0.0,9001.0,418.0
2023-11-09 03:00:00,7.0,2130.0,35147.0,169.0,6962.0,0.0,8066.0,423.0
2023-11-09 04:00:00,7.0,2134.0,35965.0,169.0,6949.0,0.0,7689.0,426.0
2023-11-09 05:00:00,7.0,2199.0,35943.0,169.0,7145.0,0.0,7536.0,424.0
2023-11-09 06:00:00,6.0,2864.0,36005.0,169.0,8077.0,230.0,7774.0,419.0
2023-11-09 07:00:00,6.0,4169.0,36178.0,169.0,8697.0,235.0,8264.0,421.0
2023-11-09 08:00:00,6.0,4455.0,36602.0,169.0,8690.0,440.0,8480.0,423.0
2023-11-09 09:00:00,5.0,4378.0,36565.0,169.0,8709.0,1238.0,8607.0,415.0
2023-11-09 10:00:00,5.0,4264.0,36426.0,169.0,8020.0,2449.0,9521.0,414.0
2023-11-09 11:00:00,5.0,4292.0,36229.0,169.0,7354.0,3639.0,11041.0,419.0
2023-11-09 12:00:00,6.0,3753.0,36323.0,169.0,7301.0,4218.0,12738.0,425.0
2023-11-09 13:00:00,7.0,3747.0,36501.0,169.0,7187.0,4297.0,13450.0,423.0
2023-11-09 14:00:00,7.0,3900.0,36589.0,169.0,7766.0,3828.0,12998.0,417.0
2023-11-09 15:00:00,8.0,4251.0,36863.0,169.0,8215.0,2842.0,12718.0,418.0
2023-11-09 16:00:00,9.0,4334.0,37608.0,169.0,8245.0,1174.0,12317.0,422.0
2023-11-09 17:00:00,9.0,4569.0,37697.0,169.0,9021.0,375.0,12060.0,424.0
2023-11-09 18:00:00,8.0,4806.0,37745.0,169.0,9163.0,0.0,12303.0,425.0
2023-11-09 19:00:00,8.0,4824.0,37840.0,169.0,9121.0,0.0,12189.0,426.0
2023-11-09 20:00:00,9.0,4462.0,37691.0,169.0,8416.0,0.0,12577.0,427.0
2023-11-09 21:00:00,9.0,3313.0,37180.0,169.0,8056.0,0.0,12158.0,428.0
2023-11-09 22:00:00,8.0,2361.0,37145.0,169.0,7508.0,0.0,11991.0,431.0
2023-11-09 23:00:00,6.0,2312.0,36898.0,169.0,7492.0,0.0,11783.0,430.0
