UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-01-25 00:00:00,3661.0,6246.0,5594.0,10074.0,0.0,3391.0,255.0
2023-01-25 01:00:00,3641.0,5817.0,5596.0,9753.0,0.0,3662.0,257.0
2023-01-25 02:00:00,3762.0,5790.0,5596.0,10144.0,0.0,3407.0,256.0
2023-01-25 03:00:00,3660.0,6343.0,5600.0,10317.0,0.0,3360.0,250.0
2023-01-25 04:00:00,3760.0,6794.0,5599.0,10941.0,0.0,3322.0,242.0
2023-01-25 05:00:00,3865.0,7145.0,5597.0,11589.0,0.0,3371.0,248.0
2023-01-25 06:00:00,4383.0,7217.0,5597.0,11912.0,37.0,3214.0,250.0
2023-01-25 07:00:00,4551.0,7227.0,5513.0,11879.0,170.0,3050.0,254.0
2023-01-25 08:00:00,4699.0,7191.0,5534.0,12062.0,310.0,2685.0,256.0
2023-01-25 09:00:00,4634.0,7186.0,5554.0,12247.0,480.0,2499.0,249.0
2023-01-25 10:00:00,4657.0,7200.0,5475.0,12210.0,536.0,2159.0,246.0
2023-01-25 11:00:00,4745.0,7252.0,5464.0,12033.0,418.0,1896.0,242.0
2023-01-25 12:00:00,4677.0,7317.0,5414.0,11911.0,345.0,1696.0,250.0
2023-01-25 13:00:00,4671.0,7368.0,5340.0,11954.0,190.0,1872.0,248.0
2023-01-25 14:00:00,4630.0,7295.0,5499.0,11787.0,44.0,1673.0,250.0
2023-01-25 15:00:00,4529.0,7252.0,5397.0,12106.0,4.0,1728.0,254.0
2023-01-25 16:00:00,4315.0,7242.0,5510.0,12127.0,4.0,1783.0,253.0
2023-01-25 17:00:00,4225.0,7252.0,5561.0,11804.0,4.0,1644.0,256.0
2023-01-25 18:00:00,4351.0,7243.0,5560.0,11796.0,2.0,1637.0,261.0
2023-01-25 19:00:00,4322.0,7221.0,5561.0,12069.0,0.0,1743.0,251.0
2023-01-25 20:00:00,4082.0,7062.0,5564.0,11313.0,0.0,1984.0,251.0
2023-01-25 21:00:00,4035.0,6539.0,5564.0,10604.0,0.0,2310.0,247.0
2023-01-25 22:00:00,4071.0,5868.0,5548.0,10279.0,0.0,2737.0,248.0
2023-01-25 23:00:00,4043.0,5511.0,5557.0,9855.0,0.0,2844.0,251.0
