UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-01-09 00:00:00,3282.0,5390.0,5627.0,3580.0,0.0,8821.0,199.0
2023-01-09 01:00:00,3261.0,5403.0,5628.0,3549.0,0.0,8923.0,197.0
2023-01-09 02:00:00,3301.0,5413.0,5628.0,3572.0,0.0,9248.0,198.0
2023-01-09 03:00:00,3375.0,5414.0,5630.0,3352.0,0.0,9874.0,194.0
2023-01-09 04:00:00,3470.0,5410.0,5631.0,3901.0,0.0,10226.0,207.0
2023-01-09 05:00:00,3714.0,5459.0,5628.0,6197.0,0.0,10132.0,218.0
2023-01-09 06:00:00,4058.0,5609.0,5625.0,7865.0,41.0,10126.0,241.0
2023-01-09 07:00:00,3979.0,6877.0,5477.0,8066.0,261.0,9986.0,244.0
2023-01-09 08:00:00,3976.0,7180.0,5359.0,7786.0,518.0,10177.0,249.0
2023-01-09 09:00:00,3894.0,7158.0,5493.0,6932.0,758.0,10602.0,252.0
2023-01-09 10:00:00,3967.0,7141.0,5269.0,6301.0,878.0,10598.0,260.0
2023-01-09 11:00:00,4019.0,7056.0,5401.0,6229.0,869.0,10657.0,264.0
2023-01-09 12:00:00,3987.0,7045.0,5429.0,6070.0,609.0,10716.0,274.0
2023-01-09 13:00:00,4053.0,7059.0,5449.0,6152.0,321.0,10682.0,274.0
2023-01-09 14:00:00,4101.0,7052.0,5380.0,6196.0,51.0,10581.0,280.0
2023-01-09 15:00:00,4166.0,7063.0,5359.0,6240.0,0.0,10867.0,282.0
2023-01-09 16:00:00,4138.0,7082.0,5480.0,6504.0,0.0,10983.0,279.0
2023-01-09 17:00:00,3765.0,7012.0,5535.0,7290.0,0.0,11049.0,274.0
2023-01-09 18:00:00,3530.0,6793.0,5560.0,7349.0,0.0,10958.0,273.0
2023-01-09 19:00:00,3547.0,6582.0,5560.0,7206.0,0.0,10966.0,272.0
2023-01-09 20:00:00,3531.0,6340.0,5559.0,6510.0,0.0,10896.0,264.0
2023-01-09 21:00:00,3563.0,5793.0,5559.0,5784.0,0.0,10808.0,256.0
2023-01-09 22:00:00,3621.0,5409.0,5559.0,5152.0,0.0,10629.0,256.0
2023-01-09 23:00:00,3606.0,5757.0,5560.0,3429.0,0.0,10613.0,251.0
