Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
41208,2023-09-14 00:00:00,209.44,2906.0,4314.0,5461.0,4515.0,0.0,5409.0,200.0
41209,2023-09-14 01:00:00,208.45,2874.0,4320.0,5486.0,4563.0,0.0,5362.0,199.0
41210,2023-09-14 02:00:00,211.18,2912.0,4328.0,5487.0,4659.0,0.0,5088.0,200.0
41211,2023-09-14 03:00:00,210.1,2905.0,4337.0,5487.0,4829.0,0.0,5043.0,201.0
41212,2023-09-14 04:00:00,209.61,2932.0,4363.0,5484.0,4897.0,112.0,5066.0,206.0
41213,2023-09-14 05:00:00,216.64,3087.0,4372.0,5479.0,5240.0,695.0,3941.0,206.0
41214,2023-09-14 06:00:00,217.06,3063.0,4329.0,5256.0,5370.0,1351.0,3320.0,211.0
41215,2023-09-14 07:00:00,211.39,2913.0,4288.0,5277.0,5365.0,2068.0,2842.0,196.0
41216,2023-09-14 08:00:00,206.92,2873.0,4226.0,5229.0,5460.0,2523.0,2734.0,194.0
41217,2023-09-14 09:00:00,202.04,2867.0,4147.0,5283.0,5426.0,2630.0,3077.0,181.0
41218,2023-09-14 10:00:00,195.67,2905.0,4108.0,5319.0,5564.0,2616.0,3805.0,176.0
41219,2023-09-14 11:00:00,191.16,2900.0,4055.0,5327.0,5528.0,2351.0,4554.0,183.0
41220,2023-09-14 12:00:00,184.99,2887.0,4043.0,5374.0,5408.0,1867.0,5821.0,179.0
41221,2023-09-14 13:00:00,183.82,2859.0,4046.0,5331.0,5156.0,1301.0,6627.0,176.0
41222,2023-09-14 14:00:00,184.77,2890.0,4093.0,5372.0,5170.0,799.0,7034.0,180.0
41223,2023-09-14 15:00:00,205.96,3503.0,4182.0,5381.0,5251.0,274.0,6668.0,185.0
41224,2023-09-14 16:00:00,217.87,3855.0,4240.0,5392.0,5456.0,49.0,6288.0,175.0
41225,2023-09-14 17:00:00,218.31,3907.0,4289.0,5392.0,5586.0,1.0,6368.0,177.0
41226,2023-09-14 18:00:00,216.04,3700.0,4313.0,5393.0,5033.0,0.0,6593.0,177.0
41227,2023-09-14 19:00:00,203.23,3171.0,4289.0,5402.0,4565.0,0.0,6966.0,174.0
41228,2023-09-14 20:00:00,199.43,2991.0,4312.0,5412.0,4339.0,0.0,7104.0,168.0
41229,2023-09-14 21:00:00,186.0,2471.0,4273.0,5416.0,4559.0,0.0,6810.0,159.0
41230,2023-09-14 22:00:00,179.8,2159.0,4283.0,5424.0,4508.0,0.0,6554.0,161.0
41231,2023-09-14 23:00:00,179.03,2110.0,4272.0,5440.0,4565.0,0.0,6385.0,162.0
