Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
43512,2023-12-19 00:00:00,2024-07-17 00:00:00,3.1,419.02,799.0,1264.0,993.0,15.0,0.0,0.0
43513,2023-12-19 01:00:00,2024-07-17 00:00:00,3.1,419.71,798.0,1294.0,991.0,16.0,0.0,0.0
43514,2023-12-19 02:00:00,2024-07-17 00:00:00,3.1,412.89,733.0,1363.0,992.0,15.0,0.0,0.0
43515,2023-12-19 03:00:00,2024-07-17 00:00:00,3.1,396.45,607.0,1384.0,991.0,15.0,0.0,0.0
43516,2023-12-19 04:00:00,2024-07-17 00:00:00,3.1,394.14,597.0,1360.0,990.0,17.0,0.0,0.0
43517,2023-12-19 05:00:00,2024-07-17 00:00:00,3.1,392.32,603.0,1279.0,993.0,14.0,0.0,0.0
43518,2023-12-19 06:00:00,2024-07-17 00:00:00,3.1,386.22,599.0,1122.0,991.0,15.0,0.0,0.0
43519,2023-12-19 07:00:00,2024-07-17 00:00:00,3.1,386.44,598.0,1132.0,991.0,15.0,0.0,0.0
43520,2023-12-19 08:00:00,2024-07-17 00:00:00,3.1,385.56,589.0,1150.0,991.0,16.0,0.0,0.0
43521,2023-12-19 09:00:00,2024-07-17 00:00:00,3.1,388.8,591.0,1222.0,990.0,15.0,0.0,0.0
43522,2023-12-19 10:00:00,2024-07-17 00:00:00,3.1,403.6,667.0,1343.0,991.0,15.0,0.0,0.0
43523,2023-12-19 11:00:00,2024-07-17 00:00:00,3.1,411.0,820.0,1333.0,991.0,117.0,0.0,0.0
43524,2023-12-19 12:00:00,2024-07-17 00:00:00,3.1,406.65,845.0,1466.0,992.0,209.0,0.0,0.0
43525,2023-12-19 13:00:00,2024-07-17 00:00:00,3.1,403.68,845.0,1656.0,990.0,261.0,22.0,0.0
43526,2023-12-19 14:00:00,2024-07-17 00:00:00,3.1,370.83,794.0,1369.0,991.0,184.0,308.0,0.0
43527,2023-12-19 15:00:00,2024-07-17 00:00:00,3.1,329.34,658.0,1203.0,990.0,58.0,648.0,0.0
43528,2023-12-19 16:00:00,2024-07-17 00:00:00,3.1,305.43,558.0,1169.0,992.0,128.0,675.0,0.0
43529,2023-12-19 17:00:00,2024-07-17 00:00:00,3.1,298.45,474.0,1193.0,992.0,83.0,666.0,0.0
43530,2023-12-19 18:00:00,2024-07-17 00:00:00,3.1,313.49,533.0,1255.0,990.0,62.0,652.0,0.0
43531,2023-12-19 19:00:00,2024-07-17 00:00:00,3.1,315.2,556.0,1240.0,993.0,60.0,662.0,0.0
43532,2023-12-19 20:00:00,2024-07-17 00:00:00,3.1,315.52,550.0,1282.0,991.0,59.0,677.0,0.0
43533,2023-12-19 21:00:00,2024-07-17 00:00:00,3.1,318.22,503.0,1327.0,991.0,58.0,585.0,0.0
43534,2023-12-19 22:00:00,2024-07-17 00:00:00,3.1,373.43,679.0,1278.0,992.0,97.0,182.0,0.0
43535,2023-12-19 23:00:00,2024-07-17 00:00:00,3.1,412.67,842.0,1383.0,993.0,133.0,1.0,0.0
