Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
40416,2023-08-12 00:00:00,2024-07-17 00:00:00,3.1,343.63,261.0,2144.0,984.0,305.0,48.0,0.0
40417,2023-08-12 01:00:00,2024-07-17 00:00:00,3.1,344.69,247.0,2109.0,982.0,302.0,1.0,0.0
40418,2023-08-12 02:00:00,2024-07-17 00:00:00,3.1,340.49,249.0,1994.0,982.0,300.0,0.0,0.0
40419,2023-08-12 03:00:00,2024-07-17 00:00:00,3.1,350.12,249.0,1978.0,982.0,189.0,0.0,0.0
40420,2023-08-12 04:00:00,2024-07-17 00:00:00,3.1,366.42,247.0,1982.0,983.0,25.0,0.0,0.0
40421,2023-08-12 05:00:00,2024-07-17 00:00:00,3.1,357.92,258.0,1730.0,983.0,23.0,0.0,0.0
40422,2023-08-12 06:00:00,2024-07-17 00:00:00,3.1,353.4,269.0,1591.0,984.0,21.0,0.0,0.0
40423,2023-08-12 07:00:00,2024-07-17 00:00:00,3.1,351.93,289.0,1483.0,981.0,20.0,0.0,0.0
40424,2023-08-12 08:00:00,2024-07-17 00:00:00,3.1,366.24,338.0,1624.0,982.0,19.0,0.0,0.0
40425,2023-08-12 09:00:00,2024-07-17 00:00:00,3.1,377.18,406.0,1654.0,984.0,20.0,0.0,0.0
40426,2023-08-12 10:00:00,2024-07-17 00:00:00,3.1,383.09,457.0,1608.0,982.0,20.0,0.0,0.0
40427,2023-08-12 11:00:00,2024-07-17 00:00:00,3.1,383.81,457.0,1619.0,983.0,16.0,0.0,0.0
40428,2023-08-12 12:00:00,2024-07-17 00:00:00,3.1,369.25,441.0,1649.0,984.0,16.0,126.0,0.0
40429,2023-08-12 13:00:00,2024-07-17 00:00:00,3.1,331.02,441.0,1545.0,984.0,16.0,498.0,0.0
40430,2023-08-12 14:00:00,2024-07-17 00:00:00,3.1,315.07,440.0,1539.0,985.0,14.0,699.0,0.0
40431,2023-08-12 15:00:00,2024-07-17 00:00:00,3.1,316.02,450.0,1654.0,983.0,11.0,784.0,0.0
40432,2023-08-12 16:00:00,2024-07-17 00:00:00,3.1,325.2,440.0,1918.0,985.0,14.0,789.0,0.0
40433,2023-08-12 17:00:00,2024-07-17 00:00:00,3.1,338.42,520.0,2019.0,984.0,11.0,790.0,0.0
40434,2023-08-12 18:00:00,2024-07-17 00:00:00,3.1,352.2,633.0,2079.0,983.0,13.0,794.0,0.0
40435,2023-08-12 19:00:00,2024-07-17 00:00:00,3.1,362.13,689.0,2211.0,981.0,18.0,784.0,0.0
40436,2023-08-12 20:00:00,2024-07-17 00:00:00,3.1,368.53,743.0,2227.0,982.0,13.0,777.0,0.0
40437,2023-08-12 21:00:00,2024-07-17 00:00:00,3.1,374.96,740.0,2332.0,981.0,17.0,714.0,0.0
40438,2023-08-12 22:00:00,2024-07-17 00:00:00,3.1,377.37,739.0,2374.0,981.0,114.0,589.0,0.0
40439,2023-08-12 23:00:00,2024-07-17 00:00:00,3.1,390.1,768.0,2380.0,980.0,213.0,346.0,0.0
