Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
39720,2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,446.59,3437.0,496.0,1436.0,207.0,684.0
39721,2023-07-14 01:00:00,2024-07-17 00:00:00,3.1,448.44,3428.0,495.0,1447.0,180.0,668.0
39722,2023-07-14 02:00:00,2024-07-17 00:00:00,3.1,468.38,3389.0,486.0,1444.0,58.0,506.0
39723,2023-07-14 03:00:00,2024-07-17 00:00:00,3.1,475.04,3389.0,452.0,1368.0,2.0,563.0
39724,2023-07-14 04:00:00,2024-07-17 00:00:00,3.1,464.84,3264.0,292.0,1330.0,0.0,683.0
39725,2023-07-14 05:00:00,2024-07-17 00:00:00,3.1,469.58,3058.0,317.0,1149.0,0.0,675.0
39726,2023-07-14 06:00:00,2024-07-17 00:00:00,3.1,454.8,2814.0,308.0,1111.0,0.0,720.0
39727,2023-07-14 07:00:00,2024-07-17 00:00:00,3.1,451.6,2598.0,272.0,1060.0,0.0,665.0
39728,2023-07-14 08:00:00,2024-07-17 00:00:00,3.1,440.45,2648.0,282.0,1118.0,0.0,758.0
39729,2023-07-14 09:00:00,2024-07-17 00:00:00,3.1,447.21,2776.0,293.0,1097.0,0.0,794.0
39730,2023-07-14 10:00:00,2024-07-17 00:00:00,3.1,449.21,2699.0,280.0,1004.0,0.0,814.0
39731,2023-07-14 11:00:00,2024-07-17 00:00:00,3.1,463.49,2800.0,294.0,990.0,0.0,742.0
39732,2023-07-14 12:00:00,2024-07-17 00:00:00,3.1,469.39,2900.0,309.0,1002.0,0.0,728.0
39733,2023-07-14 13:00:00,2024-07-17 00:00:00,3.1,476.95,2977.0,311.0,1101.0,31.0,565.0
39734,2023-07-14 14:00:00,2024-07-17 00:00:00,3.1,456.75,2813.0,298.0,1085.0,126.0,600.0
39735,2023-07-14 15:00:00,2024-07-17 00:00:00,3.1,402.15,2453.0,322.0,1119.0,203.0,835.0
39736,2023-07-14 16:00:00,2024-07-17 00:00:00,3.1,391.06,2398.0,360.0,1130.0,275.0,838.0
39737,2023-07-14 17:00:00,2024-07-17 00:00:00,3.1,398.34,2436.0,291.0,1114.0,281.0,796.0
39738,2023-07-14 18:00:00,2024-07-17 00:00:00,3.1,437.56,2856.0,373.0,1144.0,286.0,617.0
39739,2023-07-14 19:00:00,2024-07-17 00:00:00,3.1,454.04,3007.0,461.0,1144.0,279.0,518.0
39740,2023-07-14 20:00:00,2024-07-17 00:00:00,3.1,457.75,3151.0,462.0,1145.0,278.0,569.0
39741,2023-07-14 21:00:00,2024-07-17 00:00:00,3.1,459.73,3161.0,464.0,1215.0,262.0,497.0
39742,2023-07-14 22:00:00,2024-07-17 00:00:00,3.1,460.58,3215.0,463.0,1308.0,250.0,441.0
39743,2023-07-14 23:00:00,2024-07-17 00:00:00,3.1,459.02,3216.0,463.0,1385.0,261.0,373.0
