Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
35544,2023-01-21 00:00:00,2024-07-17 00:00:00,3.1,623.14,2670.0,179.0,646.0,10.0,178.0
35545,2023-01-21 01:00:00,2024-07-17 00:00:00,3.1,616.29,2718.0,185.0,735.0,1.0,156.0
35546,2023-01-21 02:00:00,2024-07-17 00:00:00,3.1,623.3,2746.0,180.0,756.0,0.0,103.0
35547,2023-01-21 03:00:00,2024-07-17 00:00:00,3.1,628.5,2729.0,178.0,742.0,0.0,80.0
35548,2023-01-21 04:00:00,2024-07-17 00:00:00,3.1,633.42,2702.0,194.0,705.0,0.0,75.0
35549,2023-01-21 05:00:00,2024-07-17 00:00:00,3.1,631.66,2520.0,323.0,622.0,0.0,82.0
35550,2023-01-21 06:00:00,2024-07-17 00:00:00,3.1,654.3,2379.0,313.0,453.0,0.0,89.0
35551,2023-01-21 07:00:00,2024-07-17 00:00:00,3.1,660.79,2331.0,302.0,363.0,0.0,136.0
35552,2023-01-21 08:00:00,2024-07-17 00:00:00,3.1,648.88,2235.0,242.0,378.0,0.0,169.0
35553,2023-01-21 09:00:00,2024-07-17 00:00:00,3.1,639.88,2263.0,179.0,363.0,0.0,250.0
35554,2023-01-21 10:00:00,2024-07-17 00:00:00,3.1,589.75,2120.0,177.0,361.0,0.0,460.0
35555,2023-01-21 11:00:00,2024-07-17 00:00:00,3.1,569.33,2100.0,179.0,370.0,0.0,556.0
35556,2023-01-21 12:00:00,2024-07-17 00:00:00,3.1,554.79,2217.0,179.0,379.0,0.0,690.0
35557,2023-01-21 13:00:00,2024-07-17 00:00:00,3.1,525.81,2246.0,177.0,429.0,0.0,853.0
35558,2023-01-21 14:00:00,2024-07-17 00:00:00,3.1,495.35,2117.0,177.0,521.0,0.0,910.0
35559,2023-01-21 15:00:00,2024-07-17 00:00:00,3.1,498.51,2222.0,177.0,550.0,2.0,925.0
35560,2023-01-21 16:00:00,2024-07-17 00:00:00,3.1,498.82,2356.0,176.0,570.0,55.0,942.0
35561,2023-01-21 17:00:00,2024-07-17 00:00:00,3.1,497.97,2412.0,176.0,574.0,93.0,947.0
35562,2023-01-21 18:00:00,2024-07-17 00:00:00,3.1,507.8,2535.0,176.0,565.0,94.0,949.0
35563,2023-01-21 19:00:00,2024-07-17 00:00:00,3.1,501.72,2477.0,169.0,520.0,97.0,1006.0
35564,2023-01-21 20:00:00,2024-07-17 00:00:00,3.1,495.23,2387.0,166.0,471.0,103.0,1045.0
35565,2023-01-21 21:00:00,2024-07-17 00:00:00,3.1,489.51,2313.0,166.0,467.0,121.0,1031.0
35566,2023-01-21 22:00:00,2024-07-17 00:00:00,3.1,479.38,2199.0,165.0,465.0,99.0,1059.0
35567,2023-01-21 23:00:00,2024-07-17 00:00:00,3.1,486.84,2260.0,166.0,491.0,72.0,1039.0
