UTC time,coal,nat_gas,hydro,solar,wind
2023-01-27 00:00:00,2858.0,275.0,640.0,41.0,765.0
2023-01-27 01:00:00,2944.0,273.0,734.0,1.0,931.0
2023-01-27 02:00:00,3027.0,272.0,758.0,0.0,915.0
2023-01-27 03:00:00,3114.0,271.0,739.0,0.0,936.0
2023-01-27 04:00:00,3097.0,271.0,725.0,0.0,974.0
2023-01-27 05:00:00,3009.0,271.0,578.0,0.0,937.0
2023-01-27 06:00:00,2876.0,271.0,527.0,0.0,952.0
2023-01-27 07:00:00,2922.0,272.0,443.0,0.0,904.0
2023-01-27 08:00:00,2943.0,271.0,397.0,0.0,931.0
2023-01-27 09:00:00,2957.0,271.0,407.0,0.0,904.0
2023-01-27 10:00:00,3017.0,272.0,413.0,0.0,855.0
2023-01-27 11:00:00,2992.0,272.0,442.0,0.0,891.0
2023-01-27 12:00:00,3002.0,272.0,448.0,0.0,938.0
2023-01-27 13:00:00,3043.0,276.0,471.0,0.0,921.0
2023-01-27 14:00:00,3130.0,282.0,579.0,0.0,870.0
2023-01-27 15:00:00,3156.0,273.0,608.0,14.0,822.0
2023-01-27 16:00:00,3180.0,338.0,592.0,84.0,731.0
2023-01-27 17:00:00,3049.0,391.0,516.0,144.0,556.0
2023-01-27 18:00:00,2957.0,444.0,504.0,162.0,509.0
2023-01-27 19:00:00,2894.0,355.0,476.0,139.0,540.0
2023-01-27 20:00:00,2744.0,274.0,443.0,128.0,719.0
2023-01-27 21:00:00,2565.0,272.0,457.0,126.0,825.0
2023-01-27 22:00:00,2549.0,271.0,486.0,121.0,986.0
2023-01-27 23:00:00,2527.0,274.0,541.0,116.0,1033.0
