UTC time,nuclear,hydro,solar,wind
2023-04-13 00:00:00,3013.0,725.0,0.0,49.0
2023-04-13 01:00:00,3011.0,697.0,0.0,41.0
2023-04-13 02:00:00,3014.0,687.0,0.0,51.0
2023-04-13 03:00:00,3014.0,888.0,0.0,47.0
2023-04-13 04:00:00,3013.0,1507.0,0.0,29.0
2023-04-13 05:00:00,3012.0,1652.0,47.0,22.0
2023-04-13 06:00:00,3013.0,1629.0,401.0,20.0
2023-04-13 07:00:00,3012.0,1517.0,707.0,19.0
2023-04-13 08:00:00,3018.0,1325.0,1266.0,15.0
2023-04-13 09:00:00,3019.0,1176.0,1541.0,19.0
2023-04-13 10:00:00,3011.0,780.0,1512.0,27.0
2023-04-13 11:00:00,3009.0,803.0,787.0,26.0
2023-04-13 12:00:00,3009.0,933.0,399.0,28.0
2023-04-13 13:00:00,3009.0,892.0,960.0,34.0
2023-04-13 14:00:00,3009.0,1046.0,721.0,33.0
2023-04-13 15:00:00,3011.0,1076.0,884.0,25.0
2023-04-13 16:00:00,3011.0,1495.0,699.0,19.0
2023-04-13 17:00:00,3012.0,2258.0,238.0,21.0
2023-04-13 18:00:00,3010.0,2342.0,12.0,26.0
2023-04-13 19:00:00,3012.0,1973.0,0.0,24.0
2023-04-13 20:00:00,3013.0,1333.0,0.0,23.0
2023-04-13 21:00:00,3014.0,950.0,0.0,32.0
2023-04-13 22:00:00,3015.0,594.0,0.0,32.0
2023-04-13 23:00:00,3017.0,540.0,0.0,32.0
