Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37080,2023-03-26 00:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,364.0,0.0,24.0
37081,2023-03-26 01:00:00,2024-07-17 00:00:00,3.1,0.0,2826.0,356.0,0.0,21.0
37082,2023-03-26 02:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,377.0,0.0,28.0
37083,2023-03-26 03:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,412.0,0.0,42.0
37084,2023-03-26 04:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,525.0,0.0,46.0
37085,2023-03-26 05:00:00,2024-07-17 00:00:00,3.1,0.0,2847.0,494.0,0.0,44.0
37086,2023-03-26 06:00:00,2024-07-17 00:00:00,3.1,0.0,2731.0,448.0,26.0,48.0
37087,2023-03-26 07:00:00,2024-07-17 00:00:00,3.1,0.0,2768.0,463.0,89.0,50.0
37088,2023-03-26 08:00:00,2024-07-17 00:00:00,3.1,0.0,2822.0,503.0,276.0,52.0
37089,2023-03-26 09:00:00,2024-07-17 00:00:00,3.1,0.0,2876.0,511.0,944.0,47.0
37090,2023-03-26 10:00:00,2024-07-17 00:00:00,3.1,0.0,2932.0,503.0,1089.0,42.0
37091,2023-03-26 11:00:00,2024-07-17 00:00:00,3.1,0.0,2986.0,410.0,1768.0,39.0
37092,2023-03-26 12:00:00,2024-07-17 00:00:00,3.1,0.0,3000.0,424.0,941.0,34.0
37093,2023-03-26 13:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,455.0,430.0,42.0
37094,2023-03-26 14:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,433.0,400.0,40.0
37095,2023-03-26 15:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,533.0,249.0,38.0
37096,2023-03-26 16:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,612.0,200.0,33.0
37097,2023-03-26 17:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,800.0,36.0,31.0
37098,2023-03-26 18:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,712.0,0.0,32.0
37099,2023-03-26 19:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,620.0,0.0,14.0
37100,2023-03-26 20:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,538.0,0.0,15.0
37101,2023-03-26 21:00:00,2024-07-17 00:00:00,3.1,0.0,3013.0,595.0,0.0,12.0
37102,2023-03-26 22:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,312.0,0.0,24.0
37103,2023-03-26 23:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,311.0,0.0,26.0
