Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37560,2023-04-15 00:00:00,2024-07-17 00:00:00,3.1,14.02,3017.0,613.0,0.0,5.0
37561,2023-04-15 01:00:00,2024-07-17 00:00:00,3.1,13.82,3016.0,542.0,0.0,7.0
37562,2023-04-15 02:00:00,2024-07-17 00:00:00,3.1,13.79,3018.0,532.0,0.0,8.0
37563,2023-04-15 03:00:00,2024-07-17 00:00:00,3.1,14.02,3016.0,614.0,0.0,13.0
37564,2023-04-15 04:00:00,2024-07-17 00:00:00,3.1,14.44,3014.0,773.0,0.0,9.0
37565,2023-04-15 05:00:00,2024-07-17 00:00:00,3.1,14.85,3019.0,933.0,3.0,7.0
37566,2023-04-15 06:00:00,2024-07-17 00:00:00,3.1,15.7,3014.0,1133.0,60.0,6.0
37567,2023-04-15 07:00:00,2024-07-17 00:00:00,3.1,16.31,3013.0,1206.0,131.0,5.0
37568,2023-04-15 08:00:00,2024-07-17 00:00:00,3.1,15.91,3011.0,731.0,202.0,4.0
37569,2023-04-15 09:00:00,2024-07-17 00:00:00,3.1,15.98,3011.0,498.0,277.0,6.0
37570,2023-04-15 10:00:00,2024-07-17 00:00:00,3.1,20.62,3009.0,559.0,990.0,7.0
37571,2023-04-15 11:00:00,2024-07-17 00:00:00,3.1,19.44,3008.0,469.0,796.0,10.0
37572,2023-04-15 12:00:00,2024-07-17 00:00:00,3.1,19.1,3009.0,452.0,744.0,13.0
37573,2023-04-15 13:00:00,2024-07-17 00:00:00,3.1,17.46,3006.0,601.0,457.0,15.0
37574,2023-04-15 14:00:00,2024-07-17 00:00:00,3.1,18.34,3007.0,656.0,581.0,18.0
37575,2023-04-15 15:00:00,2024-07-17 00:00:00,3.1,18.32,3007.0,732.0,561.0,14.0
37576,2023-04-15 16:00:00,2024-07-17 00:00:00,3.1,18.66,3005.0,1301.0,500.0,12.0
37577,2023-04-15 17:00:00,2024-07-17 00:00:00,3.1,16.65,3003.0,1287.0,161.0,12.0
37578,2023-04-15 18:00:00,2024-07-17 00:00:00,3.1,15.96,3005.0,1364.0,35.0,13.0
37579,2023-04-15 19:00:00,2024-07-17 00:00:00,3.1,14.73,3006.0,895.0,0.0,21.0
37580,2023-04-15 20:00:00,2024-07-17 00:00:00,3.1,14.49,3006.0,796.0,0.0,29.0
37581,2023-04-15 21:00:00,2024-07-17 00:00:00,3.1,14.1,3008.0,648.0,0.0,31.0
37582,2023-04-15 22:00:00,2024-07-17 00:00:00,3.1,14.1,3008.0,647.0,0.0,28.0
37583,2023-04-15 23:00:00,2024-07-17 00:00:00,3.1,14.1,3008.0,649.0,0.0,29.0
