Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
35712,2023-01-28 00:00:00,2024-07-17 00:00:00,3.1,0.0,3022.0,545.0,0.0,3.0
35713,2023-01-28 01:00:00,2024-07-17 00:00:00,3.1,0.0,3024.0,531.0,0.0,4.0
35714,2023-01-28 02:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,572.0,0.0,4.0
35715,2023-01-28 03:00:00,2024-07-17 00:00:00,3.1,0.0,3022.0,443.0,0.0,3.0
35716,2023-01-28 04:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,550.0,0.0,3.0
35717,2023-01-28 05:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,781.0,0.0,4.0
35718,2023-01-28 06:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,1361.0,0.0,3.0
35719,2023-01-28 07:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,1714.0,0.0,3.0
35720,2023-01-28 08:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,2178.0,8.0,4.0
35721,2023-01-28 09:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,2618.0,147.0,4.0
35722,2023-01-28 10:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,2216.0,192.0,4.0
35723,2023-01-28 11:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,1625.0,156.0,3.0
35724,2023-01-28 12:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,1029.0,174.0,3.0
35725,2023-01-28 13:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,1365.0,188.0,5.0
35726,2023-01-28 14:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,1608.0,30.0,9.0
35727,2023-01-28 15:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,2274.0,1.0,9.0
35728,2023-01-28 16:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,2956.0,0.0,8.0
35729,2023-01-28 17:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,3150.0,0.0,10.0
35730,2023-01-28 18:00:00,2024-07-17 00:00:00,3.1,0.0,3019.0,2996.0,0.0,9.0
35731,2023-01-28 19:00:00,2024-07-17 00:00:00,3.1,0.0,3021.0,2346.0,0.0,9.0
35732,2023-01-28 20:00:00,2024-07-17 00:00:00,3.1,0.0,3020.0,1751.0,0.0,10.0
35733,2023-01-28 21:00:00,2024-07-17 00:00:00,3.1,0.0,3022.0,1701.0,0.0,11.0
35734,2023-01-28 22:00:00,2024-07-17 00:00:00,3.1,0.0,3022.0,1675.0,0.0,10.0
35735,2023-01-28 23:00:00,2024-07-17 00:00:00,3.1,0.0,3023.0,1421.0,0.0,10.0
