Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
36672,2023-03-09 00:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,290.0,0.0,38.0
36673,2023-03-09 01:00:00,2024-07-17 00:00:00,3.1,0.0,2998.0,358.0,0.0,43.0
36674,2023-03-09 02:00:00,2024-07-17 00:00:00,3.1,0.0,3000.0,436.0,0.0,46.0
36675,2023-03-09 03:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,376.0,0.0,44.0
36676,2023-03-09 04:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,681.0,0.0,44.0
36677,2023-03-09 05:00:00,2024-07-17 00:00:00,3.1,0.0,3000.0,1730.0,0.0,42.0
36678,2023-03-09 06:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,2768.0,7.0,47.0
36679,2023-03-09 07:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,3144.0,151.0,53.0
36680,2023-03-09 08:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,2765.0,264.0,46.0
36681,2023-03-09 09:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,2336.0,331.0,40.0
36682,2023-03-09 10:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,1725.0,1022.0,41.0
36683,2023-03-09 11:00:00,2024-07-17 00:00:00,3.1,0.0,2998.0,814.0,1394.0,39.0
36684,2023-03-09 12:00:00,2024-07-17 00:00:00,3.1,0.0,2990.0,874.0,1860.0,39.0
36685,2023-03-09 13:00:00,2024-07-17 00:00:00,3.1,0.0,2993.0,907.0,1482.0,37.0
36686,2023-03-09 14:00:00,2024-07-17 00:00:00,3.1,0.0,2991.0,1485.0,621.0,32.0
36687,2023-03-09 15:00:00,2024-07-17 00:00:00,3.1,0.0,2991.0,2082.0,638.0,24.0
36688,2023-03-09 16:00:00,2024-07-17 00:00:00,3.1,0.0,2992.0,2512.0,341.0,21.0
36689,2023-03-09 17:00:00,2024-07-17 00:00:00,3.1,0.0,2993.0,3198.0,23.0,32.0
36690,2023-03-09 18:00:00,2024-07-17 00:00:00,3.1,0.0,2996.0,3424.0,0.0,35.0
36691,2023-03-09 19:00:00,2024-07-17 00:00:00,3.1,0.0,2998.0,3008.0,0.0,42.0
36692,2023-03-09 20:00:00,2024-07-17 00:00:00,3.1,0.0,3000.0,2282.0,0.0,46.0
36693,2023-03-09 21:00:00,2024-07-17 00:00:00,3.1,0.0,3002.0,1574.0,0.0,36.0
36694,2023-03-09 22:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,746.0,0.0,40.0
36695,2023-03-09 23:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,560.0,0.0,45.0
