Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38448,2023-05-22 00:00:00,201.54,197.0,459.0,0.0,54.0,0.0,1284.0
38449,2023-05-22 01:00:00,192.02,196.0,449.0,0.0,55.0,0.0,1368.0
38450,2023-05-22 02:00:00,187.96,196.0,447.0,0.0,54.0,0.0,1413.0
38451,2023-05-22 03:00:00,190.0,196.0,488.0,0.0,116.0,15.0,1388.0
38452,2023-05-22 04:00:00,168.04,198.0,547.0,0.0,95.0,179.0,1716.0
38453,2023-05-22 05:00:00,156.15,197.0,617.0,0.0,148.0,451.0,1840.0
38454,2023-05-22 06:00:00,142.25,196.0,599.0,0.0,95.0,805.0,1917.0
38455,2023-05-22 07:00:00,117.71,201.0,399.0,0.0,77.0,1085.0,1908.0
38456,2023-05-22 08:00:00,113.76,193.0,377.0,0.0,95.0,1276.0,1770.0
38457,2023-05-22 09:00:00,110.89,194.0,386.0,0.0,90.0,1478.0,1789.0
38458,2023-05-22 10:00:00,108.61,193.0,410.0,0.0,159.0,1404.0,1956.0
38459,2023-05-22 11:00:00,119.0,196.0,433.0,0.0,100.0,1211.0,1842.0
38460,2023-05-22 12:00:00,137.89,200.0,549.0,0.0,49.0,1114.0,1739.0
38461,2023-05-22 13:00:00,159.15,201.0,615.0,0.0,23.0,1011.0,1470.0
38462,2023-05-22 14:00:00,191.36,201.0,937.0,0.0,84.0,769.0,1550.0
38463,2023-05-22 15:00:00,221.49,201.0,1255.0,0.0,289.0,456.0,1519.0
38464,2023-05-22 16:00:00,253.96,204.0,1742.0,0.0,694.0,166.0,1368.0
38465,2023-05-22 17:00:00,288.71,204.0,2262.0,0.0,642.0,17.0,1403.0
38466,2023-05-22 18:00:00,299.38,206.0,2449.0,0.0,560.0,0.0,1456.0
38467,2023-05-22 19:00:00,287.8,206.0,2096.0,0.0,379.0,0.0,1566.0
38468,2023-05-22 20:00:00,273.73,207.0,1693.0,0.0,122.0,0.0,1708.0
38469,2023-05-22 21:00:00,273.97,207.0,1592.0,0.0,6.0,0.0,1732.0
38470,2023-05-22 22:00:00,236.28,207.0,1135.0,0.0,6.0,0.0,1809.0
38471,2023-05-22 23:00:00,189.87,206.0,727.0,0.0,6.0,0.0,1940.0
