Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
37896,2023-04-29 00:00:00,2024-07-17 00:00:00,3.1,77.67,601.0,941.0,4671.0,127.0,358.0,149.0
37897,2023-04-29 01:00:00,2024-07-17 00:00:00,3.1,68.96,513.0,941.0,5142.0,122.0,342.0,145.0
37898,2023-04-29 02:00:00,2024-07-17 00:00:00,3.1,69.62,600.0,941.0,5902.0,90.0,327.0,147.0
37899,2023-04-29 03:00:00,2024-07-17 00:00:00,3.1,65.34,604.0,940.0,6749.0,41.0,294.0,141.0
37900,2023-04-29 04:00:00,2024-07-17 00:00:00,3.1,67.83,607.0,941.0,6280.0,29.0,320.0,143.0
37901,2023-04-29 05:00:00,2024-07-17 00:00:00,3.1,69.9,600.0,943.0,6041.0,29.0,194.0,146.0
37902,2023-04-29 06:00:00,2024-07-17 00:00:00,3.1,68.48,502.0,943.0,5541.0,9.0,67.0,146.0
37903,2023-04-29 07:00:00,2024-07-17 00:00:00,3.1,66.68,398.0,945.0,4888.0,0.0,34.0,148.0
37904,2023-04-29 08:00:00,2024-07-17 00:00:00,3.1,55.55,185.0,944.0,4180.0,0.0,19.0,145.0
37905,2023-04-29 09:00:00,2024-07-17 00:00:00,3.1,41.04,8.0,946.0,4217.0,0.0,15.0,146.0
37906,2023-04-29 10:00:00,2024-07-17 00:00:00,3.1,40.59,5.0,947.0,4315.0,0.0,17.0,147.0
37907,2023-04-29 11:00:00,2024-07-17 00:00:00,3.1,40.67,4.0,948.0,4199.0,0.0,29.0,146.0
37908,2023-04-29 12:00:00,2024-07-17 00:00:00,3.1,39.29,5.0,947.0,4883.0,0.0,31.0,150.0
37909,2023-04-29 13:00:00,2024-07-17 00:00:00,3.1,38.6,4.0,948.0,4958.0,0.0,27.0,146.0
37910,2023-04-29 14:00:00,2024-07-17 00:00:00,3.1,38.35,4.0,948.0,5075.0,18.0,26.0,146.0
37911,2023-04-29 15:00:00,2024-07-17 00:00:00,3.1,38.51,5.0,946.0,5099.0,88.0,12.0,146.0
37912,2023-04-29 16:00:00,2024-07-17 00:00:00,3.1,39.81,4.0,944.0,4622.0,122.0,6.0,147.0
37913,2023-04-29 17:00:00,2024-07-17 00:00:00,3.1,38.64,4.0,942.0,5095.0,127.0,6.0,147.0
37914,2023-04-29 18:00:00,2024-07-17 00:00:00,3.1,39.36,5.0,939.0,4929.0,126.0,1.0,149.0
37915,2023-04-29 19:00:00,2024-07-17 00:00:00,3.1,38.94,5.0,940.0,4875.0,125.0,1.0,144.0
37916,2023-04-29 20:00:00,2024-07-17 00:00:00,3.1,41.52,5.0,937.0,4099.0,129.0,1.0,147.0
37917,2023-04-29 21:00:00,2024-07-17 00:00:00,3.1,41.31,6.0,937.0,4150.0,130.0,1.0,146.0
37918,2023-04-29 22:00:00,2024-07-17 00:00:00,3.1,39.72,5.0,935.0,4695.0,124.0,8.0,147.0
37919,2023-04-29 23:00:00,2024-07-17 00:00:00,3.1,39.35,5.0,933.0,4849.0,109.0,25.0,148.0
