Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
38328,2023-05-17 00:00:00,2024-07-17 00:00:00,3.1,6.36,11.0,0.0,13345.0,61.0,99.0,144.0
38329,2023-05-17 01:00:00,2024-07-17 00:00:00,3.1,6.18,11.0,0.0,13390.0,80.0,58.0,140.0
38330,2023-05-17 02:00:00,2024-07-17 00:00:00,3.1,6.12,11.0,0.0,13371.0,73.0,129.0,139.0
38331,2023-05-17 03:00:00,2024-07-17 00:00:00,3.1,6.13,10.0,0.0,13412.0,36.0,319.0,142.0
38332,2023-05-17 04:00:00,2024-07-17 00:00:00,3.1,6.15,11.0,0.0,13584.0,10.0,281.0,143.0
38333,2023-05-17 05:00:00,2024-07-17 00:00:00,3.1,6.11,11.0,0.0,13608.0,0.0,76.0,140.0
38334,2023-05-17 06:00:00,2024-07-17 00:00:00,3.1,5.7,12.0,0.0,13653.0,0.0,6.0,129.0
38335,2023-05-17 07:00:00,2024-07-17 00:00:00,3.1,5.77,11.0,0.0,13416.0,0.0,0.0,129.0
38336,2023-05-17 08:00:00,2024-07-17 00:00:00,3.1,5.53,11.0,0.0,13581.0,0.0,17.0,125.0
38337,2023-05-17 09:00:00,2024-07-17 00:00:00,3.1,5.73,11.0,0.0,13328.0,0.0,0.0,127.0
38338,2023-05-17 10:00:00,2024-07-17 00:00:00,3.1,5.85,11.0,0.0,12837.0,0.0,0.0,125.0
38339,2023-05-17 11:00:00,2024-07-17 00:00:00,3.1,5.94,11.0,0.0,12651.0,0.0,0.0,125.0
38340,2023-05-17 12:00:00,2024-07-17 00:00:00,3.1,5.7,11.0,0.0,12882.0,0.0,0.0,122.0
38341,2023-05-17 13:00:00,2024-07-17 00:00:00,3.1,6.11,11.0,0.0,12862.0,0.0,0.0,131.0
38342,2023-05-17 14:00:00,2024-07-17 00:00:00,3.1,6.15,11.0,0.0,13037.0,4.0,0.0,134.0
38343,2023-05-17 15:00:00,2024-07-17 00:00:00,3.1,6.09,11.0,0.0,13075.0,107.0,0.0,134.0
38344,2023-05-17 16:00:00,2024-07-17 00:00:00,3.1,6.2,11.0,0.0,13075.0,129.0,0.0,137.0
38345,2023-05-17 17:00:00,2024-07-17 00:00:00,3.1,6.39,11.0,0.0,12786.0,127.0,2.0,138.0
38346,2023-05-17 18:00:00,2024-07-17 00:00:00,3.1,6.25,11.0,0.0,12968.0,131.0,1.0,137.0
38347,2023-05-17 19:00:00,2024-07-17 00:00:00,3.1,6.39,11.0,0.0,13045.0,128.0,5.0,141.0
38348,2023-05-17 20:00:00,2024-07-17 00:00:00,3.1,6.4,11.0,0.0,13205.0,112.0,6.0,143.0
38349,2023-05-17 21:00:00,2024-07-17 00:00:00,3.1,5.59,11.0,0.0,13433.0,103.0,14.0,126.0
38350,2023-05-17 22:00:00,2024-07-17 00:00:00,3.1,5.72,11.0,0.0,13307.0,118.0,13.0,128.0
38351,2023-05-17 23:00:00,2024-07-17 00:00:00,3.1,5.95,11.0,0.0,13341.0,98.0,50.0,134.0
