Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
39432,2023-07-02 00:00:00,2024-07-17 00:00:00,3.1,70.87,964.0,1131.0,7170.0,106.0,1900.0,183.0
39433,2023-07-02 01:00:00,2024-07-17 00:00:00,3.1,68.33,921.0,1131.0,7480.0,91.0,1936.0,190.0
39434,2023-07-02 02:00:00,2024-07-17 00:00:00,3.1,69.81,967.0,1131.0,7531.0,82.0,1878.0,185.0
39435,2023-07-02 03:00:00,2024-07-17 00:00:00,3.1,70.64,969.0,1130.0,7432.0,47.0,1844.0,187.0
39436,2023-07-02 04:00:00,2024-07-17 00:00:00,3.1,72.86,971.0,1132.0,6950.0,13.0,1824.0,186.0
39437,2023-07-02 05:00:00,2024-07-17 00:00:00,3.1,73.11,969.0,1136.0,6855.0,15.0,1816.0,184.0
39438,2023-07-02 06:00:00,2024-07-17 00:00:00,3.1,75.78,866.0,1138.0,5862.0,26.0,1444.0,179.0
39439,2023-07-02 07:00:00,2024-07-17 00:00:00,3.1,77.22,778.0,1138.0,5256.0,29.0,1127.0,174.0
39440,2023-07-02 08:00:00,2024-07-17 00:00:00,3.1,91.87,868.0,1134.0,4211.0,27.0,912.0,174.0
39441,2023-07-02 09:00:00,2024-07-17 00:00:00,3.1,92.28,873.0,1137.0,4256.0,12.0,890.0,177.0
39442,2023-07-02 10:00:00,2024-07-17 00:00:00,3.1,94.18,873.0,1136.0,4155.0,0.0,786.0,173.0
39443,2023-07-02 11:00:00,2024-07-17 00:00:00,3.1,100.27,875.0,1142.0,3963.0,9.0,495.0,178.0
39444,2023-07-02 12:00:00,2024-07-17 00:00:00,3.1,96.5,876.0,1145.0,4336.0,0.0,466.0,176.0
39445,2023-07-02 13:00:00,2024-07-17 00:00:00,3.1,96.16,874.0,1144.0,4320.0,4.0,475.0,173.0
39446,2023-07-02 14:00:00,2024-07-17 00:00:00,3.1,95.73,874.0,1144.0,4418.0,53.0,398.0,173.0
39447,2023-07-02 15:00:00,2024-07-17 00:00:00,3.1,94.04,874.0,1143.0,4732.0,122.0,237.0,173.0
39448,2023-07-02 16:00:00,2024-07-17 00:00:00,3.1,89.23,878.0,1140.0,5352.0,133.0,193.0,174.0
39449,2023-07-02 17:00:00,2024-07-17 00:00:00,3.1,91.81,966.0,1085.0,5625.0,132.0,216.0,176.0
39450,2023-07-02 18:00:00,2024-07-17 00:00:00,3.1,89.29,968.0,973.0,5922.0,134.0,329.0,173.0
39451,2023-07-02 19:00:00,2024-07-17 00:00:00,3.1,89.96,1002.0,968.0,6051.0,130.0,321.0,172.0
39452,2023-07-02 20:00:00,2024-07-17 00:00:00,3.1,87.94,992.0,964.0,6409.0,131.0,194.0,171.0
39453,2023-07-02 21:00:00,2024-07-17 00:00:00,3.1,87.44,987.0,962.0,6462.0,131.0,167.0,169.0
39454,2023-07-02 22:00:00,2024-07-17 00:00:00,3.1,86.24,974.0,961.0,6633.0,131.0,131.0,173.0
39455,2023-07-02 23:00:00,2024-07-17 00:00:00,3.1,80.57,907.0,962.0,7039.0,129.0,141.0,173.0
