Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
42744,2023-11-17 00:00:00,2024-07-17 00:00:00,3.1,50.08,1038.0,1144.0,7131.0,29.0,14.0,161.0
42745,2023-11-17 01:00:00,2024-07-17 00:00:00,3.1,46.08,1037.0,1145.0,7973.0,0.0,8.0,160.0
42746,2023-11-17 02:00:00,2024-07-17 00:00:00,3.1,41.79,968.0,1145.0,8462.0,27.0,11.0,160.0
42747,2023-11-17 03:00:00,2024-07-17 00:00:00,3.1,41.39,966.0,1147.0,8494.0,25.0,15.0,156.0
42748,2023-11-17 04:00:00,2024-07-17 00:00:00,3.1,41.91,944.0,1147.0,8226.0,0.0,13.0,157.0
42749,2023-11-17 05:00:00,2024-07-17 00:00:00,3.1,44.13,944.0,1149.0,7730.0,0.0,4.0,159.0
42750,2023-11-17 06:00:00,2024-07-17 00:00:00,3.1,45.67,944.0,1148.0,7384.0,0.0,14.0,159.0
42751,2023-11-17 07:00:00,2024-07-17 00:00:00,3.1,53.73,945.0,1150.0,5907.0,0.0,19.0,156.0
42752,2023-11-17 08:00:00,2024-07-17 00:00:00,3.1,56.67,941.0,1150.0,5395.0,0.0,20.0,149.0
42753,2023-11-17 09:00:00,2024-07-17 00:00:00,3.1,49.87,831.0,1150.0,5715.0,0.0,17.0,147.0
42754,2023-11-17 10:00:00,2024-07-17 00:00:00,3.1,50.91,829.0,1150.0,5557.0,0.0,12.0,148.0
42755,2023-11-17 11:00:00,2024-07-17 00:00:00,3.1,50.06,827.0,1151.0,5661.0,0.0,15.0,147.0
42756,2023-11-17 12:00:00,2024-07-17 00:00:00,3.1,49.84,828.0,1150.0,5717.0,0.0,11.0,148.0
42757,2023-11-17 13:00:00,2024-07-17 00:00:00,3.1,45.39,829.0,1150.0,6475.0,0.0,7.0,146.0
42758,2023-11-17 14:00:00,2024-07-17 00:00:00,3.1,42.27,834.0,1149.0,7213.0,0.0,8.0,151.0
42759,2023-11-17 15:00:00,2024-07-17 00:00:00,3.1,39.57,943.0,1150.0,8829.0,0.0,21.0,157.0
42760,2023-11-17 16:00:00,2024-07-17 00:00:00,3.1,38.19,949.0,1149.0,9316.0,11.0,45.0,162.0
42761,2023-11-17 17:00:00,2024-07-17 00:00:00,3.1,38.69,944.0,1149.0,9033.0,44.0,34.0,157.0
42762,2023-11-17 18:00:00,2024-07-17 00:00:00,3.1,40.16,944.0,1148.0,8601.0,63.0,31.0,157.0
42763,2023-11-17 19:00:00,2024-07-17 00:00:00,3.1,41.17,942.0,1148.0,8303.0,57.0,26.0,155.0
42764,2023-11-17 20:00:00,2024-07-17 00:00:00,3.1,43.41,941.0,1149.0,7737.0,56.0,35.0,155.0
42765,2023-11-17 21:00:00,2024-07-17 00:00:00,3.1,45.68,938.0,1147.0,7321.0,53.0,51.0,165.0
42766,2023-11-17 22:00:00,2024-07-17 00:00:00,3.1,47.51,934.0,1146.0,6944.0,59.0,90.0,171.0
42767,2023-11-17 23:00:00,2024-07-17 00:00:00,3.1,48.1,935.0,1148.0,6766.0,62.0,154.0,171.0
