Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
39480,2023-07-04 00:00:00,2024-07-17 00:00:00,3.1,109.83,24.0,50.0,0.0,0.0,231.0,38.0,2.0
39481,2023-07-04 01:00:00,2024-07-17 00:00:00,3.1,109.08,23.0,49.0,0.0,3.0,222.0,38.0,2.0
39482,2023-07-04 02:00:00,2024-07-17 00:00:00,3.1,101.45,23.0,50.0,0.0,15.0,238.0,38.0,2.0
39483,2023-07-04 03:00:00,2024-07-17 00:00:00,3.1,103.19,23.0,52.0,0.0,38.0,214.0,38.0,2.0
39484,2023-07-04 04:00:00,2024-07-17 00:00:00,3.1,92.82,23.0,52.0,0.0,104.0,189.0,38.0,2.0
39485,2023-07-04 05:00:00,2024-07-17 00:00:00,3.1,64.58,16.0,52.0,0.0,188.0,208.0,38.0,2.0
39486,2023-07-04 06:00:00,2024-07-17 00:00:00,3.1,50.97,14.0,53.0,0.0,285.0,224.0,38.0,2.0
39487,2023-07-04 07:00:00,2024-07-17 00:00:00,3.1,41.31,11.0,51.0,0.0,347.0,239.0,37.0,2.0
39488,2023-07-04 08:00:00,2024-07-17 00:00:00,3.1,37.28,10.0,50.0,0.0,377.0,254.0,38.0,2.0
39489,2023-07-04 09:00:00,2024-07-17 00:00:00,3.1,37.57,9.0,50.0,0.0,374.0,233.0,37.0,2.0
39490,2023-07-04 10:00:00,2024-07-17 00:00:00,3.1,38.87,8.0,50.0,0.0,348.0,217.0,37.0,2.0
39491,2023-07-04 11:00:00,2024-07-17 00:00:00,3.1,53.39,13.0,51.0,0.0,263.0,193.0,38.0,2.0
39492,2023-07-04 12:00:00,2024-07-17 00:00:00,3.1,193.75,110.0,49.0,0.0,165.0,165.0,40.0,2.0
39493,2023-07-04 13:00:00,2024-07-17 00:00:00,3.1,263.52,148.0,49.0,0.0,121.0,139.0,41.0,2.0
39494,2023-07-04 14:00:00,2024-07-17 00:00:00,3.1,295.39,192.0,48.0,0.0,130.0,141.0,45.0,2.0
39495,2023-07-04 15:00:00,2024-07-17 00:00:00,3.1,250.18,157.0,49.0,0.0,129.0,169.0,48.0,2.0
39496,2023-07-04 16:00:00,2024-07-17 00:00:00,3.1,300.2,191.0,50.0,0.0,76.0,179.0,51.0,2.0
39497,2023-07-04 17:00:00,2024-07-17 00:00:00,3.1,358.35,224.0,53.0,0.0,36.0,162.0,56.0,2.0
39498,2023-07-04 18:00:00,2024-07-17 00:00:00,3.1,378.99,226.0,52.0,0.0,13.0,157.0,57.0,2.0
39499,2023-07-04 19:00:00,2024-07-17 00:00:00,3.1,378.22,219.0,51.0,0.0,2.0,159.0,60.0,2.0
39500,2023-07-04 20:00:00,2024-07-17 00:00:00,3.1,363.7,212.0,48.0,0.0,0.0,173.0,60.0,2.0
39501,2023-07-04 21:00:00,2024-07-17 00:00:00,3.1,370.11,204.0,50.0,0.0,0.0,156.0,60.0,2.0
39502,2023-07-04 22:00:00,2024-07-17 00:00:00,3.1,350.09,181.0,49.0,0.0,0.0,160.0,56.0,2.0
39503,2023-07-04 23:00:00,2024-07-17 00:00:00,3.1,339.69,178.0,49.0,0.0,0.0,173.0,53.0,2.0
