Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
39168,2023-06-21 00:00:00,2024-07-17 00:00:00,3.1,334.02,86.0,52.0,0.0,0.0,45.0,71.0,1.0
39169,2023-06-21 01:00:00,2024-07-17 00:00:00,3.1,343.31,87.0,48.0,0.0,4.0,34.0,72.0,1.0
39170,2023-06-21 02:00:00,2024-07-17 00:00:00,3.1,327.75,88.0,48.0,0.0,18.0,33.0,72.0,1.0
39171,2023-06-21 03:00:00,2024-07-17 00:00:00,3.1,301.67,89.0,48.0,0.0,45.0,29.0,73.0,1.0
39172,2023-06-21 04:00:00,2024-07-17 00:00:00,3.1,249.9,89.0,50.0,0.0,115.0,22.0,70.0,1.0
39173,2023-06-21 05:00:00,2024-07-17 00:00:00,3.1,184.94,90.0,50.0,0.0,234.0,32.0,66.0,1.0
39174,2023-06-21 06:00:00,2024-07-17 00:00:00,3.1,147.1,89.0,51.0,0.0,348.0,41.0,62.0,1.0
39175,2023-06-21 07:00:00,2024-07-17 00:00:00,3.1,129.73,90.0,52.0,0.0,430.0,48.0,59.0,1.0
39176,2023-06-21 08:00:00,2024-07-17 00:00:00,3.1,121.97,89.0,52.0,0.0,467.0,53.0,55.0,1.0
39177,2023-06-21 09:00:00,2024-07-17 00:00:00,3.1,128.15,94.0,53.0,0.0,460.0,52.0,55.0,1.0
39178,2023-06-21 10:00:00,2024-07-17 00:00:00,3.1,132.7,95.0,54.0,0.0,431.0,63.0,55.0,1.0
39179,2023-06-21 11:00:00,2024-07-17 00:00:00,3.1,137.55,90.0,53.0,0.0,393.0,48.0,59.0,1.0
39180,2023-06-21 12:00:00,2024-07-17 00:00:00,3.1,154.9,97.0,55.0,0.0,346.0,54.0,58.0,1.0
39181,2023-06-21 13:00:00,2024-07-17 00:00:00,3.1,164.85,96.0,55.0,0.0,303.0,58.0,59.0,2.0
39182,2023-06-21 14:00:00,2024-07-17 00:00:00,3.1,185.74,90.0,55.0,0.0,234.0,40.0,63.0,2.0
39183,2023-06-21 15:00:00,2024-07-17 00:00:00,3.1,223.83,95.0,51.0,0.0,160.0,37.0,67.0,2.0
39184,2023-06-21 16:00:00,2024-07-17 00:00:00,3.1,268.75,90.0,51.0,0.0,81.0,35.0,70.0,2.0
39185,2023-06-21 17:00:00,2024-07-17 00:00:00,3.1,315.32,91.0,52.0,0.0,34.0,33.0,72.0,2.0
39186,2023-06-21 18:00:00,2024-07-17 00:00:00,3.1,311.13,90.0,50.0,0.0,13.0,55.0,73.0,2.0
39187,2023-06-21 19:00:00,2024-07-17 00:00:00,3.1,332.62,91.0,50.0,0.0,2.0,48.0,74.0,2.0
39188,2023-06-21 20:00:00,2024-07-17 00:00:00,3.1,327.74,93.0,53.0,0.0,0.0,58.0,73.0,2.0
39189,2023-06-21 21:00:00,2024-07-17 00:00:00,3.1,318.85,94.0,52.0,0.0,0.0,68.0,72.0,2.0
39190,2023-06-21 22:00:00,2024-07-17 00:00:00,3.1,303.11,91.0,50.0,0.0,0.0,76.0,74.0,2.0
39191,2023-06-21 23:00:00,2024-07-17 00:00:00,3.1,293.98,84.0,50.0,0.0,0.0,81.0,67.0,2.0
