Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37680,2023-04-20 00:00:00,411.62,110.0,44.0,1.0,0.0,101.0,43.0,1.0
37681,2023-04-20 01:00:00,410.81,98.0,45.0,1.0,0.0,85.0,53.0,1.0
37682,2023-04-20 02:00:00,457.48,113.0,43.0,1.0,1.0,65.0,56.0,1.0
37683,2023-04-20 03:00:00,459.96,109.0,43.0,1.0,11.0,51.0,56.0,1.0
37684,2023-04-20 04:00:00,416.62,112.0,46.0,1.0,56.0,35.0,72.0,1.0
37685,2023-04-20 05:00:00,324.11,104.0,44.0,1.0,160.0,24.0,72.0,1.0
37686,2023-04-20 06:00:00,290.84,142.0,45.0,1.0,296.0,26.0,69.0,1.0
37687,2023-04-20 07:00:00,242.16,131.0,42.0,1.0,391.0,37.0,58.0,1.0
37688,2023-04-20 08:00:00,208.03,112.0,47.0,1.0,455.0,46.0,52.0,1.0
37689,2023-04-20 09:00:00,201.76,113.0,48.0,1.0,481.0,53.0,53.0,1.0
37690,2023-04-20 10:00:00,197.78,111.0,50.0,1.0,485.0,62.0,52.0,1.0
37691,2023-04-20 11:00:00,198.97,111.0,50.0,1.0,472.0,68.0,53.0,1.0
37692,2023-04-20 12:00:00,205.22,113.0,48.0,1.0,443.0,71.0,53.0,1.0
37693,2023-04-20 13:00:00,221.2,109.0,48.0,1.0,362.0,72.0,53.0,1.0
37694,2023-04-20 14:00:00,270.09,111.0,47.0,1.0,221.0,76.0,53.0,1.0
37695,2023-04-20 15:00:00,342.28,111.0,46.0,1.0,100.0,73.0,53.0,1.0
37696,2023-04-20 16:00:00,413.09,117.0,48.0,1.0,31.0,73.0,57.0,1.0
37697,2023-04-20 17:00:00,433.47,117.0,48.0,1.0,4.0,82.0,57.0,1.0
37698,2023-04-20 18:00:00,430.09,112.0,48.0,1.0,0.0,84.0,56.0,1.0
37699,2023-04-20 19:00:00,440.49,113.0,48.0,1.0,0.0,81.0,49.0,1.0
37700,2023-04-20 20:00:00,445.34,111.0,48.0,1.0,0.0,77.0,47.0,1.0
37701,2023-04-20 21:00:00,479.4,112.0,48.0,1.0,0.0,57.0,47.0,1.0
37702,2023-04-20 22:00:00,489.77,116.0,47.0,1.0,0.0,54.0,47.0,1.0
37703,2023-04-20 23:00:00,474.47,107.0,45.0,1.0,0.0,56.0,47.0,1.0
