Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38376,2023-05-19 00:00:00,2024-07-17 00:00:00,3.1,440.62,139.0,69.0,0.0,0.0,24.0,66.0,1.0
38377,2023-05-19 01:00:00,2024-07-17 00:00:00,3.1,448.31,138.0,70.0,0.0,1.0,21.0,62.0,1.0
38378,2023-05-19 02:00:00,2024-07-17 00:00:00,3.1,458.6,148.0,70.0,0.0,12.0,16.0,56.0,1.0
38379,2023-05-19 03:00:00,2024-07-17 00:00:00,3.1,479.77,200.0,70.0,0.0,36.0,11.0,54.0,1.0
38380,2023-05-19 04:00:00,2024-07-17 00:00:00,3.1,408.64,219.0,71.0,0.0,111.0,18.0,53.0,1.0
38381,2023-05-19 05:00:00,2024-07-17 00:00:00,3.1,316.64,220.0,72.0,0.0,243.0,33.0,45.0,1.0
38382,2023-05-19 06:00:00,2024-07-17 00:00:00,3.1,240.13,193.0,68.0,0.0,364.0,47.0,45.0,1.0
38383,2023-05-19 07:00:00,2024-07-17 00:00:00,3.1,202.1,174.0,66.0,0.0,433.0,59.0,45.0,1.0
38384,2023-05-19 08:00:00,2024-07-17 00:00:00,3.1,174.07,150.0,70.0,0.0,471.0,66.0,49.0,1.0
38385,2023-05-19 09:00:00,2024-07-17 00:00:00,3.1,171.26,154.0,70.0,0.0,488.0,72.0,53.0,1.0
38386,2023-05-19 10:00:00,2024-07-17 00:00:00,3.1,162.64,143.0,70.0,0.0,494.0,76.0,47.0,1.0
38387,2023-05-19 11:00:00,2024-07-17 00:00:00,3.1,170.16,151.0,70.0,0.0,489.0,78.0,41.0,1.0
38388,2023-05-19 12:00:00,2024-07-17 00:00:00,3.1,169.07,145.0,68.0,0.0,470.0,80.0,40.0,1.0
38389,2023-05-19 13:00:00,2024-07-17 00:00:00,3.1,183.73,146.0,67.0,0.0,415.0,74.0,39.0,1.0
38390,2023-05-19 14:00:00,2024-07-17 00:00:00,3.1,228.42,155.0,69.0,0.0,308.0,56.0,41.0,1.0
38391,2023-05-19 15:00:00,2024-07-17 00:00:00,3.1,335.54,197.0,69.0,0.0,174.0,35.0,48.0,1.0
38392,2023-05-19 16:00:00,2024-07-17 00:00:00,3.1,456.58,217.0,71.0,0.0,62.0,19.0,50.0,1.0
38393,2023-05-19 17:00:00,2024-07-17 00:00:00,3.1,516.8,219.0,71.0,0.0,22.0,14.0,47.0,1.0
38394,2023-05-19 18:00:00,2024-07-17 00:00:00,3.1,542.31,213.0,71.0,0.0,5.0,15.0,43.0,1.0
38395,2023-05-19 19:00:00,2024-07-17 00:00:00,3.1,529.11,197.0,70.0,0.0,0.0,18.0,47.0,1.0
38396,2023-05-19 20:00:00,2024-07-17 00:00:00,3.1,503.14,179.0,70.0,0.0,0.0,26.0,47.0,1.0
38397,2023-05-19 21:00:00,2024-07-17 00:00:00,3.1,513.86,205.0,69.0,0.0,0.0,32.0,47.0,1.0
38398,2023-05-19 22:00:00,2024-07-17 00:00:00,3.1,480.17,174.0,68.0,0.0,0.0,39.0,47.0,1.0
38399,2023-05-19 23:00:00,2024-07-17 00:00:00,3.1,446.85,139.0,68.0,0.0,0.0,33.0,53.0,1.0
