Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
37632,2023-04-18 00:00:00,543.36,130.0,46.0,1.0,0.0,24.0,65.0,1.0
37633,2023-04-18 01:00:00,537.28,141.0,45.0,1.0,0.0,29.0,72.0,1.0
37634,2023-04-18 02:00:00,497.86,114.0,44.0,1.0,0.0,34.0,73.0,1.0
37635,2023-04-18 03:00:00,528.41,181.0,45.0,1.0,10.0,46.0,74.0,1.0
37636,2023-04-18 04:00:00,530.79,268.0,45.0,1.0,53.0,52.0,75.0,1.0
37637,2023-04-18 05:00:00,463.89,271.0,46.0,1.0,146.0,41.0,76.0,1.0
37638,2023-04-18 06:00:00,400.26,269.0,50.0,1.0,253.0,39.0,72.0,1.0
37639,2023-04-18 07:00:00,362.03,270.0,45.0,1.0,323.0,51.0,69.0,1.0
37640,2023-04-18 08:00:00,328.58,242.0,45.0,1.0,345.0,69.0,66.0,1.0
37641,2023-04-18 09:00:00,287.34,189.0,44.0,1.0,346.0,80.0,66.0,1.0
37642,2023-04-18 10:00:00,227.29,119.0,43.0,1.0,341.0,93.0,65.0,1.0
37643,2023-04-18 11:00:00,239.06,122.0,53.0,1.0,318.0,97.0,65.0,1.0
37644,2023-04-18 12:00:00,259.73,132.0,60.0,1.0,294.0,92.0,66.0,1.0
37645,2023-04-18 13:00:00,258.18,113.0,61.0,1.0,230.0,109.0,66.0,1.0
37646,2023-04-18 14:00:00,264.12,111.0,67.0,1.0,168.0,150.0,66.0,1.0
37647,2023-04-18 15:00:00,290.63,114.0,69.0,1.0,97.0,166.0,66.0,1.0
37648,2023-04-18 16:00:00,331.56,113.0,69.0,1.0,32.0,156.0,69.0,1.0
37649,2023-04-18 17:00:00,407.12,147.0,69.0,1.0,5.0,132.0,69.0,1.0
37650,2023-04-18 18:00:00,410.98,148.0,66.0,1.0,1.0,132.0,69.0,1.0
37651,2023-04-18 19:00:00,392.64,146.0,63.0,1.0,0.0,150.0,69.0,1.0
37652,2023-04-18 20:00:00,340.45,114.0,42.0,1.0,0.0,162.0,69.0,1.0
37653,2023-04-18 21:00:00,314.02,106.0,41.0,1.0,0.0,182.0,69.0,1.0
37654,2023-04-18 22:00:00,297.59,94.0,41.0,1.0,0.0,184.0,65.0,1.0
37655,2023-04-18 23:00:00,315.35,110.0,41.0,1.0,0.0,188.0,65.0,1.0
