Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
36000,2023-02-09 00:00:00,2024-07-17 00:00:00,3.1,345.36,226.0,70.0,1.0,0.0,231.0,45.0,1.0
36001,2023-02-09 01:00:00,2024-07-17 00:00:00,3.1,341.01,225.0,69.0,1.0,0.0,247.0,35.0,1.0
36002,2023-02-09 02:00:00,2024-07-17 00:00:00,3.1,331.9,222.0,69.0,1.0,0.0,258.0,36.0,1.0
36003,2023-02-09 03:00:00,2024-07-17 00:00:00,3.1,334.12,222.0,68.0,1.0,0.0,256.0,34.0,1.0
36004,2023-02-09 04:00:00,2024-07-17 00:00:00,3.1,333.92,228.0,68.0,1.0,0.0,263.0,35.0,1.0
36005,2023-02-09 05:00:00,2024-07-17 00:00:00,3.1,364.96,285.0,68.0,1.0,1.0,267.0,41.0,1.0
36006,2023-02-09 06:00:00,2024-07-17 00:00:00,3.1,396.19,355.0,67.0,1.0,8.0,271.0,42.0,1.0
36007,2023-02-09 07:00:00,2024-07-17 00:00:00,3.1,367.45,336.0,69.0,1.0,38.0,271.0,50.0,1.0
36008,2023-02-09 08:00:00,2024-07-17 00:00:00,3.1,290.87,244.0,68.0,1.0,85.0,272.0,55.0,1.0
36009,2023-02-09 09:00:00,2024-07-17 00:00:00,3.1,261.62,225.0,68.0,1.0,128.0,275.0,54.0,1.0
36010,2023-02-09 10:00:00,2024-07-17 00:00:00,3.1,256.31,225.0,69.0,1.0,138.0,280.0,55.0,1.0
36011,2023-02-09 11:00:00,2024-07-17 00:00:00,3.1,271.12,225.0,69.0,1.0,103.0,274.0,54.0,1.0
36012,2023-02-09 12:00:00,2024-07-17 00:00:00,3.1,288.47,225.0,68.0,1.0,64.0,269.0,54.0,1.0
36013,2023-02-09 13:00:00,2024-07-17 00:00:00,3.1,304.44,225.0,67.0,1.0,32.0,265.0,54.0,1.0
36014,2023-02-09 14:00:00,2024-07-17 00:00:00,3.1,313.8,226.0,66.0,1.0,6.0,272.0,55.0,1.0
36015,2023-02-09 15:00:00,2024-07-17 00:00:00,3.1,321.53,234.0,67.0,1.0,1.0,272.0,56.0,1.0
36016,2023-02-09 16:00:00,2024-07-17 00:00:00,3.1,320.45,231.0,67.0,1.0,0.0,272.0,55.0,1.0
36017,2023-02-09 17:00:00,2024-07-17 00:00:00,3.1,329.99,245.0,66.0,1.0,0.0,271.0,56.0,1.0
36018,2023-02-09 18:00:00,2024-07-17 00:00:00,3.1,317.43,226.0,67.0,1.0,0.0,273.0,53.0,1.0
36019,2023-02-09 19:00:00,2024-07-17 00:00:00,3.1,321.8,224.0,68.0,1.0,0.0,262.0,53.0,1.0
36020,2023-02-09 20:00:00,2024-07-17 00:00:00,3.1,329.81,227.0,67.0,1.0,0.0,255.0,49.0,1.0
36021,2023-02-09 21:00:00,2024-07-17 00:00:00,3.1,322.29,227.0,67.0,1.0,0.0,265.0,53.0,1.0
36022,2023-02-09 22:00:00,2024-07-17 00:00:00,3.1,320.55,223.0,68.0,1.0,0.0,261.0,55.0,1.0
36023,2023-02-09 23:00:00,2024-07-17 00:00:00,3.1,321.84,227.0,68.0,1.0,0.0,267.0,52.0,1.0
