,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,427.85,26980.0,62416.0,32299.0,851.0,3472.0,4.0,877.0,2031.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,432.35,26411.0,60100.0,32316.0,713.0,765.0,4.0,1199.0,2036.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,423.07,24487.0,55647.0,32340.0,706.0,570.0,4.0,1182.0,1465.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,415.79,23316.0,51642.0,32334.0,548.0,595.0,4.0,1160.0,1319.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,392.36,21558.0,47006.0,32311.0,216.0,553.0,4.0,4656.0,1319.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,393.67,19101.0,44626.0,32379.0,215.0,603.0,4.0,572.0,994.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,389.17,18060.0,44910.0,32390.0,216.0,581.0,4.0,645.0,992.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,381.32,16593.0,43604.0,32402.0,217.0,600.0,4.0,559.0,983.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,379.35,16324.0,42784.0,32430.0,219.0,565.0,4.0,523.0,1001.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,377.14,15769.0,42917.0,32431.0,223.0,583.0,4.0,441.0,998.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,379.4,15826.0,44500.0,32456.0,225.0,584.0,4.0,372.0,982.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,378.26,15780.0,45072.0,32445.0,224.0,716.0,316.0,426.0,1027.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,381.23,16587.0,48064.0,32440.0,221.0,716.0,1430.0,613.0,1179.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,389.65,18727.0,49564.0,32438.0,221.0,762.0,2279.0,592.0,1445.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,391.64,19053.0,51384.0,32421.0,236.0,596.0,2939.0,962.0,2062.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,389.82,19141.0,53226.0,32407.0,450.0,1434.0,3167.0,1356.0,2227.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,391.99,20390.0,55275.0,32407.0,447.0,2354.0,3367.0,1586.0,2252.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,387.06,20715.0,56771.0,32394.0,441.0,4648.0,3072.0,2202.0,2517.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,384.65,20747.0,56902.0,32365.0,449.0,5221.0,3387.0,2275.0,2530.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,389.19,22153.0,57609.0,32345.0,447.0,5728.0,3428.0,2250.0,2752.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,390.93,22956.0,57998.0,32339.0,447.0,5655.0,3112.0,3111.0,2836.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,390.73,22971.0,58359.0,32343.0,529.0,5532.0,2683.0,3847.0,2832.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,393.86,23201.0,58330.0,32340.0,445.0,5691.0,1324.0,3778.0,2464.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,397.98,22651.0,57135.0,32371.0,443.0,4790.0,147.0,3230.0,2182.0
