Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
41760,2023-10-07 00:00:00,2024-07-17 00:00:00,3.1,234.32,794.0,2014.0,3831.0,145.0,541.0,0.0,10.0
41761,2023-10-07 01:00:00,2024-07-17 00:00:00,3.1,243.55,834.0,1993.0,3828.0,146.0,288.0,0.0,8.0
41762,2023-10-07 02:00:00,2024-07-17 00:00:00,3.1,249.95,834.0,2110.0,3832.0,146.0,203.0,0.0,10.0
41763,2023-10-07 03:00:00,2024-07-17 00:00:00,3.1,244.63,824.0,1946.0,3837.0,146.0,134.0,0.0,0.0
41764,2023-10-07 04:00:00,2024-07-17 00:00:00,3.1,253.34,781.0,2051.0,3804.0,49.0,0.0,0.0,3.0
41765,2023-10-07 05:00:00,2024-07-17 00:00:00,3.1,266.27,788.0,2077.0,3541.0,14.0,0.0,3.0,8.0
41766,2023-10-07 06:00:00,2024-07-17 00:00:00,3.1,273.81,729.0,2078.0,3224.0,13.0,0.0,2.0,1.0
41767,2023-10-07 07:00:00,2024-07-17 00:00:00,3.1,279.44,640.0,2098.0,2933.0,12.0,0.0,1.0,0.0
41768,2023-10-07 08:00:00,2024-07-17 00:00:00,3.1,292.48,623.0,2092.0,2601.0,46.0,0.0,0.0,0.0
41769,2023-10-07 09:00:00,2024-07-17 00:00:00,3.1,291.23,611.0,2096.0,2605.0,46.0,0.0,0.0,0.0
41770,2023-10-07 10:00:00,2024-07-17 00:00:00,3.1,290.77,611.0,2096.0,2610.0,47.0,0.0,3.0,0.0
41771,2023-10-07 11:00:00,2024-07-17 00:00:00,3.1,289.71,629.0,2055.0,2619.0,45.0,0.0,21.0,0.0
41772,2023-10-07 12:00:00,2024-07-17 00:00:00,3.1,288.06,627.0,2012.0,2616.0,47.0,0.0,19.0,0.0
41773,2023-10-07 13:00:00,2024-07-17 00:00:00,3.1,294.61,691.0,2001.0,2624.0,45.0,0.0,1.0,0.0
41774,2023-10-07 14:00:00,2024-07-17 00:00:00,3.1,301.26,755.0,2014.0,2625.0,45.0,0.0,0.0,0.0
41775,2023-10-07 15:00:00,2024-07-17 00:00:00,3.1,296.27,745.0,1898.0,2621.0,46.0,0.0,1.0,0.0
41776,2023-10-07 16:00:00,2024-07-17 00:00:00,3.1,268.47,554.0,1665.0,2618.0,12.0,0.0,0.0,0.0
41777,2023-10-07 17:00:00,2024-07-17 00:00:00,3.1,252.74,549.0,1502.0,2609.0,12.0,171.0,6.0,0.0
41778,2023-10-07 18:00:00,2024-07-17 00:00:00,3.1,271.37,609.0,1753.0,2605.0,11.0,163.0,8.0,0.0
41779,2023-10-07 19:00:00,2024-07-17 00:00:00,3.1,277.42,627.0,1935.0,2601.0,11.0,266.0,3.0,10.0
41780,2023-10-07 20:00:00,2024-07-17 00:00:00,3.1,274.8,617.0,1966.0,2599.0,13.0,337.0,0.0,10.0
41781,2023-10-07 21:00:00,2024-07-17 00:00:00,3.1,290.35,766.0,2077.0,2606.0,45.0,339.0,1.0,1.0
41782,2023-10-07 22:00:00,2024-07-17 00:00:00,3.1,302.87,834.0,2366.0,2608.0,44.0,414.0,0.0,9.0
41783,2023-10-07 23:00:00,2024-07-17 00:00:00,3.1,298.44,841.0,2397.0,2607.0,49.0,543.0,0.0,0.0
