Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
38280,2023-05-15 00:00:00,2024-07-17 00:00:00,3.1,222.84,636.0,5380.0,90.0,4120.0,0.0,1275.0,722.0,628.0,1003.0
38281,2023-05-15 01:00:00,2024-07-17 00:00:00,3.1,235.37,687.0,5757.0,91.0,4158.0,0.0,853.0,726.0,628.0,1022.0
38282,2023-05-15 02:00:00,2024-07-17 00:00:00,3.1,239.18,709.0,6089.0,102.0,4143.0,0.0,951.0,730.0,628.0,1073.0
38283,2023-05-15 03:00:00,2024-07-17 00:00:00,3.1,242.22,769.0,7082.0,109.0,4317.0,0.0,1247.0,741.0,628.0,1077.0
38284,2023-05-15 04:00:00,2024-07-17 00:00:00,3.1,241.87,709.0,9135.0,184.0,5281.0,257.0,1447.0,746.0,628.0,1362.0
38285,2023-05-15 05:00:00,2024-07-17 00:00:00,3.1,220.14,598.0,10504.0,212.0,7165.0,1610.0,1229.0,744.0,627.0,1600.0
38286,2023-05-15 06:00:00,2024-07-17 00:00:00,3.1,202.09,594.0,10723.0,168.0,7488.0,3673.0,1260.0,773.0,627.0,1681.0
38287,2023-05-15 07:00:00,2024-07-17 00:00:00,3.1,189.07,534.0,10435.0,168.0,6802.0,5601.0,1685.0,771.0,626.0,1810.0
38288,2023-05-15 08:00:00,2024-07-17 00:00:00,3.1,185.72,532.0,9807.0,186.0,5599.0,6254.0,1830.0,789.0,627.0,1671.0
38289,2023-05-15 09:00:00,2024-07-17 00:00:00,3.1,175.55,560.0,9239.0,198.0,5309.0,7327.0,1941.0,779.0,626.0,1593.0
38290,2023-05-15 10:00:00,2024-07-17 00:00:00,3.1,170.87,578.0,8437.0,186.0,5025.0,7233.0,2044.0,791.0,626.0,1538.0
38291,2023-05-15 11:00:00,2024-07-17 00:00:00,3.1,163.38,513.0,8090.0,228.0,4565.0,7790.0,2465.0,792.0,617.0,1503.0
38292,2023-05-15 12:00:00,2024-07-17 00:00:00,3.1,159.23,509.0,7771.0,222.0,4566.0,7828.0,2601.0,795.0,612.0,1475.0
38293,2023-05-15 13:00:00,2024-07-17 00:00:00,3.1,169.87,585.0,8279.0,196.0,4830.0,6791.0,2602.0,798.0,610.0,1498.0
38294,2023-05-15 14:00:00,2024-07-17 00:00:00,3.1,176.71,609.0,8686.0,199.0,5092.0,5304.0,3359.0,804.0,614.0,1510.0
38295,2023-05-15 15:00:00,2024-07-17 00:00:00,3.1,189.05,584.0,9114.0,170.0,5256.0,3443.0,4184.0,826.0,624.0,1788.0
38296,2023-05-15 16:00:00,2024-07-17 00:00:00,3.1,205.68,700.0,9893.0,157.0,5388.0,1741.0,4973.0,842.0,624.0,2019.0
38297,2023-05-15 17:00:00,2024-07-17 00:00:00,3.1,214.37,742.0,10574.0,168.0,6417.0,470.0,4956.0,843.0,625.0,2137.0
38298,2023-05-15 18:00:00,2024-07-17 00:00:00,3.1,214.1,739.0,10994.0,31.0,7607.0,18.0,4611.0,837.0,627.0,2244.0
38299,2023-05-15 19:00:00,2024-07-17 00:00:00,3.1,217.37,746.0,10590.0,25.0,7597.0,0.0,4015.0,836.0,626.0,2282.0
38300,2023-05-15 20:00:00,2024-07-17 00:00:00,3.1,220.52,747.0,9429.0,23.0,6616.0,0.0,3629.0,830.0,626.0,2154.0
38301,2023-05-15 21:00:00,2024-07-17 00:00:00,3.1,222.63,744.0,7800.0,28.0,4944.0,0.0,3639.0,802.0,625.0,1913.0
38302,2023-05-15 22:00:00,2024-07-17 00:00:00,3.1,204.73,743.0,6315.0,33.0,4413.0,0.0,3952.0,800.0,626.0,1463.0
38303,2023-05-15 23:00:00,2024-07-17 00:00:00,3.1,199.8,744.0,5720.0,33.0,4207.0,0.0,3950.0,799.0,626.0,1379.0
