Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
36336,2023-02-23 00:00:00,2024-07-17 00:00:00,3.1,506.16,2677.0,10683.0,748.0,1197.0,0.0,166.0,728.0,611.0,1916.0
36337,2023-02-23 01:00:00,2024-07-17 00:00:00,3.1,507.73,2683.0,10094.0,748.0,1154.0,0.0,165.0,719.0,611.0,1881.0
36338,2023-02-23 02:00:00,2024-07-17 00:00:00,3.1,509.19,2684.0,10206.0,748.0,1109.0,0.0,156.0,720.0,610.0,1890.0
36339,2023-02-23 03:00:00,2024-07-17 00:00:00,3.1,507.99,2695.0,10275.0,748.0,1185.0,0.3333333333333333,154.0,722.0,603.0,1938.0
36340,2023-02-23 04:00:00,2024-07-17 00:00:00,3.1,505.34,2681.0,11451.0,747.0,1299.0,1.0,156.0,730.0,603.0,2104.0
36341,2023-02-23 05:00:00,2024-07-17 00:00:00,3.1,499.79,2686.0,16738.0,746.0,1486.0,2.5,161.0,732.0,603.0,2270.0
36342,2023-02-23 06:00:00,2024-07-17 00:00:00,3.1,485.27,2690.0,19377.0,738.0,2178.0,248.75,141.0,735.0,603.0,2443.0
36343,2023-02-23 07:00:00,2024-07-17 00:00:00,3.1,450.79,2703.0,19380.0,747.0,3666.0,1186.875,126.0,732.0,601.0,2426.0
36344,2023-02-23 08:00:00,2024-07-17 00:00:00,3.1,436.37,2709.0,19424.0,748.0,3615.0,2407.9375,112.0,713.0,587.0,2355.0
36345,2023-02-23 09:00:00,2024-07-17 00:00:00,3.1,440.79,2684.0,18921.0,732.0,2221.0,3426.46875,109.0,699.0,579.0,2343.0
36346,2023-02-23 10:00:00,2024-07-17 00:00:00,3.1,431.57,2693.0,17979.0,739.0,1970.0,4227.734375,144.0,704.0,595.0,2294.0
36347,2023-02-23 11:00:00,2024-07-17 00:00:00,3.1,428.0,2720.0,16398.0,748.0,1572.0,4640.8671875,185.0,703.0,601.0,2258.0
36348,2023-02-23 12:00:00,2024-07-17 00:00:00,3.1,427.53,2728.0,16883.0,748.0,1357.0,4862.93359375,243.0,719.0,601.0,2178.0
36349,2023-02-23 13:00:00,2024-07-17 00:00:00,3.1,434.65,2741.0,17495.0,748.0,1306.0,4546.966796875,271.0,723.0,601.0,2350.0
36350,2023-02-23 14:00:00,2024-07-17 00:00:00,3.1,436.79,2730.0,18160.0,747.0,1672.0,4086.4833984375,336.0,729.0,604.0,2485.0
36351,2023-02-23 15:00:00,2024-07-17 00:00:00,3.1,445.68,2784.0,19302.0,747.0,2336.0,2902.74169921875,405.0,730.0,609.0,2672.0
36352,2023-02-23 16:00:00,2024-07-17 00:00:00,3.1,460.99,2792.0,20062.0,747.0,2484.0,1568.370849609375,453.0,733.0,609.0,2691.0
36353,2023-02-23 17:00:00,2024-07-17 00:00:00,3.1,454.59,2801.0,20823.0,747.0,3833.0,784.1854248046875,424.0,737.0,608.0,2737.0
36354,2023-02-23 18:00:00,2024-07-17 00:00:00,3.1,454.19,2785.0,20586.0,747.0,4377.0,261.7284749348958,442.0,738.0,607.0,2855.0
36355,2023-02-23 19:00:00,2024-07-17 00:00:00,3.1,468.91,2744.0,19979.0,747.0,3170.0,130.8642374674479,474.0,733.0,609.0,2598.0
36356,2023-02-23 20:00:00,2024-07-17 00:00:00,3.1,480.95,2693.0,18863.0,747.0,2291.0,65.43211873372395,529.0,739.0,608.0,2596.0
36357,2023-02-23 21:00:00,2024-07-17 00:00:00,3.1,489.83,2709.0,16291.0,746.0,1509.0,32.71605936686198,672.0,734.0,609.0,2324.0
36358,2023-02-23 22:00:00,2024-07-17 00:00:00,3.1,490.21,2712.0,13639.0,745.0,1308.0,16.35802968343099,797.0,729.0,610.0,2164.0
36359,2023-02-23 23:00:00,2024-07-17 00:00:00,3.1,483.47,2626.0,11257.0,594.0,1284.0,8.179014841715494,907.0,737.0,610.0,1960.0
