UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-02-21 00:00:00,3118.0,9534.0,744.0,1185.0,0.0,1200.0,722.0,614.0,2165.0
2023-02-21 01:00:00,3117.0,9221.0,746.0,1131.0,0.0,1489.0,721.0,614.0,2137.0
2023-02-21 02:00:00,3116.0,9533.0,750.0,1162.0,0.0,1638.0,716.0,615.0,2139.0
2023-02-21 03:00:00,3075.0,9359.0,743.0,1128.0,0.0,1599.0,720.0,616.0,2146.0
2023-02-21 04:00:00,2749.0,11942.0,745.0,1237.0,0.0,1579.0,718.0,617.0,2277.0
2023-02-21 05:00:00,2638.0,15700.0,750.0,1581.0,6.0,1674.0,710.0,616.0,2475.0
2023-02-21 06:00:00,2621.0,17785.0,748.0,2804.0,544.0,1693.0,716.0,616.0,2641.0
2023-02-21 07:00:00,2604.0,17985.0,751.0,3890.0,2505.0,1541.0,716.0,615.0,2638.0
2023-02-21 08:00:00,2624.0,17382.0,761.0,2975.0,4076.0,1596.0,697.0,613.0,2617.0
2023-02-21 09:00:00,2624.0,16498.0,761.0,2702.0,4930.0,1673.0,702.0,612.0,2492.0
2023-02-21 10:00:00,2625.0,16024.0,762.0,2096.0,5691.0,1544.0,697.0,613.0,2378.0
2023-02-21 11:00:00,2621.0,15364.0,762.0,1469.0,6332.0,1423.0,706.0,612.0,2248.0
2023-02-21 12:00:00,2623.0,14529.0,751.0,1335.0,6813.0,1459.0,705.0,612.0,2153.0
2023-02-21 13:00:00,2624.0,15254.0,761.0,1354.0,6272.0,1342.0,708.0,612.0,2366.0
2023-02-21 14:00:00,2612.0,16952.0,752.0,1500.0,4353.0,1268.0,714.0,613.0,2482.0
2023-02-21 15:00:00,2585.0,18766.0,761.0,2405.0,1916.0,1248.0,712.0,612.0,2629.0
2023-02-21 16:00:00,2548.0,19512.0,746.0,3009.0,203.0,1329.0,713.0,611.0,2719.0
2023-02-21 17:00:00,2561.0,20481.0,749.0,4165.0,0.0,1403.0,721.0,610.0,2811.0
2023-02-21 18:00:00,2560.0,20405.0,737.0,3407.0,0.0,1230.0,726.0,612.0,2892.0
2023-02-21 19:00:00,2563.0,20386.0,741.0,2645.0,0.0,993.0,729.0,613.0,2557.0
2023-02-21 20:00:00,2564.0,19056.0,740.0,1848.0,0.0,759.0,727.0,611.0,2495.0
2023-02-21 21:00:00,2554.0,16835.0,749.0,1639.0,0.0,663.0,731.0,612.0,2298.0
2023-02-21 22:00:00,2587.0,13998.0,749.0,1354.0,0.0,626.0,726.0,613.0,2081.0
2023-02-21 23:00:00,2593.0,10712.0,740.0,1130.0,0.0,710.0,726.0,614.0,2050.0
