UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-09-26 00:00:00,53.0,22.0,0.0,292.0,62.0,15.0
2023-09-26 01:00:00,53.0,22.0,0.0,234.0,62.0,15.0
2023-09-26 02:00:00,53.0,22.0,10.0,176.0,62.0,15.0
2023-09-26 03:00:00,55.0,22.0,31.0,140.0,61.0,15.0
2023-09-26 04:00:00,55.0,22.0,36.0,132.0,61.0,33.0
2023-09-26 05:00:00,55.0,22.0,105.0,125.0,61.0,52.0
2023-09-26 06:00:00,55.0,22.0,205.0,95.0,61.0,47.0
2023-09-26 07:00:00,54.0,22.0,292.0,56.0,62.0,34.0
2023-09-26 08:00:00,53.0,22.0,325.0,31.0,62.0,34.0
2023-09-26 09:00:00,53.0,22.0,367.0,25.0,62.0,30.0
2023-09-26 10:00:00,53.0,22.0,372.0,46.0,62.0,26.0
2023-09-26 11:00:00,53.0,22.0,327.0,66.0,61.0,27.0
2023-09-26 12:00:00,53.0,22.0,278.0,49.0,61.0,47.0
2023-09-26 13:00:00,53.0,22.0,205.0,43.0,62.0,47.0
2023-09-26 14:00:00,53.0,22.0,121.0,62.0,62.0,49.0
2023-09-26 15:00:00,53.0,22.0,52.0,124.0,61.0,49.0
2023-09-26 16:00:00,54.0,22.0,33.0,228.0,61.0,66.0
2023-09-26 17:00:00,54.0,22.0,40.0,332.0,61.0,41.0
2023-09-26 18:00:00,54.0,22.0,1.0,397.0,61.0,60.0
2023-09-26 19:00:00,54.0,22.0,0.0,415.0,62.0,51.0
2023-09-26 20:00:00,54.0,22.0,0.0,460.0,62.0,18.0
2023-09-26 21:00:00,55.0,22.0,0.0,449.0,62.0,38.0
2023-09-26 22:00:00,54.0,22.0,0.0,466.0,62.0,15.0
2023-09-26 23:00:00,54.0,22.0,0.0,479.0,62.0,15.0
