Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40800,2023-08-28 00:00:00,2024-07-17 00:00:00,3.1,41.69,11.0,23.0,0.0,387.0,86.0,32.0
40801,2023-08-28 01:00:00,2024-07-17 00:00:00,3.1,37.39,11.0,23.0,0.0,448.0,87.0,32.0
40802,2023-08-28 02:00:00,2024-07-17 00:00:00,3.1,36.58,11.0,23.0,1.0,475.0,87.0,33.0
40803,2023-08-28 03:00:00,2024-07-17 00:00:00,3.1,33.45,11.0,23.0,19.0,516.0,87.0,33.0
40804,2023-08-28 04:00:00,2024-07-17 00:00:00,3.1,28.63,11.0,23.0,21.0,668.0,87.0,35.0
40805,2023-08-28 05:00:00,2024-07-17 00:00:00,3.1,32.27,11.0,23.0,58.0,688.0,86.0,44.0
40806,2023-08-28 06:00:00,2024-07-17 00:00:00,3.1,34.9,11.0,23.0,94.0,599.0,86.0,45.0
40807,2023-08-28 07:00:00,2024-07-17 00:00:00,3.1,28.52,11.0,23.0,266.0,638.0,86.0,46.0
40808,2023-08-28 08:00:00,2024-07-17 00:00:00,3.1,26.51,11.0,23.0,247.0,635.0,86.0,41.0
40809,2023-08-28 09:00:00,2024-07-17 00:00:00,3.1,34.51,11.0,23.0,247.0,535.0,85.0,50.0
40810,2023-08-28 10:00:00,2024-07-17 00:00:00,3.1,32.35,11.0,23.0,289.0,456.0,85.0,44.0
40811,2023-08-28 11:00:00,2024-07-17 00:00:00,3.1,40.69,11.0,23.0,291.0,386.0,85.0,53.0
40812,2023-08-28 12:00:00,2024-07-17 00:00:00,3.1,39.28,11.0,23.0,282.0,289.0,85.0,43.0
40813,2023-08-28 13:00:00,2024-07-17 00:00:00,3.1,43.6,10.0,23.0,260.0,231.0,85.0,43.0
40814,2023-08-28 14:00:00,2024-07-17 00:00:00,3.1,47.04,5.0,23.0,210.0,198.0,86.0,43.0
40815,2023-08-28 15:00:00,2024-07-17 00:00:00,3.1,60.53,0.0,23.0,126.0,157.0,85.0,46.0
40816,2023-08-28 16:00:00,2024-07-17 00:00:00,3.1,81.18,0.0,23.0,49.0,135.0,85.0,48.0
40817,2023-08-28 17:00:00,2024-07-17 00:00:00,3.1,91.11,0.0,23.0,13.0,118.0,85.0,45.0
40818,2023-08-28 18:00:00,2024-07-17 00:00:00,3.1,100.19,0.0,23.0,0.0,109.0,86.0,46.0
40819,2023-08-28 19:00:00,2024-07-17 00:00:00,3.1,100.1,0.0,23.0,0.0,95.0,86.0,43.0
40820,2023-08-28 20:00:00,2024-07-17 00:00:00,3.1,113.96,0.0,23.0,0.0,69.0,86.0,44.0
40821,2023-08-28 21:00:00,2024-07-17 00:00:00,3.1,122.22,0.0,23.0,0.0,54.0,86.0,44.0
40822,2023-08-28 22:00:00,2024-07-17 00:00:00,3.1,107.6,0.0,23.0,0.0,31.0,85.0,32.0
40823,2023-08-28 23:00:00,2024-07-17 00:00:00,3.1,122.96,0.0,23.0,0.0,16.0,86.0,34.0
