Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35448,2023-01-17 00:00:00,2024-07-17 00:00:00,3.1,24.99,21.0,47.0,0.0,345.0,74.0,8.0
35449,2023-01-17 01:00:00,2024-07-17 00:00:00,3.1,24.5,21.0,47.0,0.0,355.0,74.0,8.0
35450,2023-01-17 02:00:00,2024-07-17 00:00:00,3.1,23.3,21.0,47.0,0.0,381.0,74.0,8.0
35451,2023-01-17 03:00:00,2024-07-17 00:00:00,3.1,20.73,20.0,50.0,0.0,427.0,74.0,8.0
35452,2023-01-17 04:00:00,2024-07-17 00:00:00,3.1,20.35,21.0,47.0,0.0,458.0,74.0,8.0
35453,2023-01-17 05:00:00,2024-07-17 00:00:00,3.1,20.32,21.0,77.0,0.0,456.0,74.0,9.0
35454,2023-01-17 06:00:00,2024-07-17 00:00:00,3.1,21.06,21.0,91.0,0.0,446.0,74.0,10.0
35455,2023-01-17 07:00:00,2024-07-17 00:00:00,3.1,21.06,21.0,93.0,3.0,441.0,74.0,10.0
35456,2023-01-17 08:00:00,2024-07-17 00:00:00,3.1,22.3,21.0,92.0,8.0,426.0,74.0,11.0
35457,2023-01-17 09:00:00,2024-07-17 00:00:00,3.1,20.74,19.0,96.0,11.0,434.0,73.0,11.0
35458,2023-01-17 10:00:00,2024-07-17 00:00:00,3.1,22.92,21.0,96.0,14.0,400.0,73.0,11.0
35459,2023-01-17 11:00:00,2024-07-17 00:00:00,3.1,24.32,21.0,95.0,19.0,337.0,74.0,10.0
35460,2023-01-17 12:00:00,2024-07-17 00:00:00,3.1,23.33,20.0,95.0,12.0,329.0,74.0,9.0
35461,2023-01-17 13:00:00,2024-07-17 00:00:00,3.1,23.12,20.0,97.0,5.0,339.0,74.0,9.0
35462,2023-01-17 14:00:00,2024-07-17 00:00:00,3.1,23.03,20.0,89.0,0.0,354.0,74.0,9.0
35463,2023-01-17 15:00:00,2024-07-17 00:00:00,3.1,23.44,20.0,99.0,0.0,358.0,74.0,10.0
35464,2023-01-17 16:00:00,2024-07-17 00:00:00,3.1,23.65,20.0,88.0,0.0,365.0,73.0,10.0
35465,2023-01-17 17:00:00,2024-07-17 00:00:00,3.1,22.52,20.0,88.0,0.0,393.0,73.0,10.0
35466,2023-01-17 18:00:00,2024-07-17 00:00:00,3.1,22.02,21.0,88.0,0.0,396.0,74.0,9.0
35467,2023-01-17 19:00:00,2024-07-17 00:00:00,3.1,22.35,20.0,88.0,0.0,347.0,74.0,8.0
35468,2023-01-17 20:00:00,2024-07-17 00:00:00,3.1,24.14,20.0,68.0,0.0,327.0,74.0,8.0
35469,2023-01-17 21:00:00,2024-07-17 00:00:00,3.1,26.77,21.0,47.0,0.0,311.0,75.0,8.0
35470,2023-01-17 22:00:00,2024-07-17 00:00:00,3.1,27.13,21.0,47.0,0.0,306.0,74.0,8.0
35471,2023-01-17 23:00:00,2024-07-17 00:00:00,3.1,26.09,20.0,47.0,0.0,311.0,74.0,8.0
