Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40872,2023-08-31 00:00:00,2024-07-17 00:00:00,3.1,86.01,40.0,23.0,0.0,205.0,86.0,32.0
40873,2023-08-31 01:00:00,2024-07-17 00:00:00,3.1,81.98,40.0,23.0,0.0,223.0,87.0,32.0
40874,2023-08-31 02:00:00,2024-07-17 00:00:00,3.1,89.58,43.0,23.0,1.0,198.0,86.0,32.0
40875,2023-08-31 03:00:00,2024-07-17 00:00:00,3.1,93.49,46.0,23.0,15.0,181.0,87.0,33.0
40876,2023-08-31 04:00:00,2024-07-17 00:00:00,3.1,103.48,49.0,23.0,26.0,143.0,80.0,32.0
40877,2023-08-31 05:00:00,2024-07-17 00:00:00,3.1,120.35,51.0,23.0,47.0,97.0,71.0,35.0
40878,2023-08-31 06:00:00,2024-07-17 00:00:00,3.1,130.78,52.0,23.0,75.0,46.0,70.0,35.0
40879,2023-08-31 07:00:00,2024-07-17 00:00:00,3.1,126.02,51.0,23.0,110.0,25.0,69.0,36.0
40880,2023-08-31 08:00:00,2024-07-17 00:00:00,3.1,116.06,51.0,23.0,141.0,15.0,71.0,35.0
40881,2023-08-31 09:00:00,2024-07-17 00:00:00,3.1,116.06,51.0,23.0,144.0,12.0,71.0,35.0
40882,2023-08-31 10:00:00,2024-07-17 00:00:00,3.1,112.38,51.0,23.0,154.0,13.0,71.0,35.0
40883,2023-08-31 11:00:00,2024-07-17 00:00:00,3.1,113.99,51.0,23.0,139.0,16.0,70.0,33.0
40884,2023-08-31 12:00:00,2024-07-17 00:00:00,3.1,121.38,51.0,23.0,125.0,21.0,70.0,36.0
40885,2023-08-31 13:00:00,2024-07-17 00:00:00,3.1,128.06,51.0,23.0,87.0,41.0,71.0,36.0
40886,2023-08-31 14:00:00,2024-07-17 00:00:00,3.1,114.68,51.0,23.0,85.0,61.0,73.0,32.0
40887,2023-08-31 15:00:00,2024-07-17 00:00:00,3.1,124.93,50.0,23.0,45.0,106.0,79.0,43.0
40888,2023-08-31 16:00:00,2024-07-17 00:00:00,3.1,107.16,50.0,26.0,17.0,179.0,84.0,42.0
40889,2023-08-31 17:00:00,2024-07-17 00:00:00,3.1,104.17,50.0,26.0,18.0,202.0,85.0,45.0
40890,2023-08-31 18:00:00,2024-07-17 00:00:00,3.1,113.57,51.0,26.0,0.0,187.0,85.0,45.0
40891,2023-08-31 19:00:00,2024-07-17 00:00:00,3.1,103.02,51.0,26.0,0.0,209.0,85.0,41.0
40892,2023-08-31 20:00:00,2024-07-17 00:00:00,3.1,96.28,50.0,23.0,0.0,238.0,85.0,41.0
40893,2023-08-31 21:00:00,2024-07-17 00:00:00,3.1,77.1,48.0,23.0,0.0,280.0,86.0,32.0
40894,2023-08-31 22:00:00,2024-07-17 00:00:00,3.1,54.49,48.0,23.0,0.0,361.0,85.0,20.0
40895,2023-08-31 23:00:00,2024-07-17 00:00:00,3.1,55.09,48.0,23.0,0.0,374.0,85.0,22.0
