Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37680,2023-04-20 00:00:00,2024-07-17 00:00:00,3.1,7.34,11.0,47.0,0.0,641.0,87.0,3.0
37681,2023-04-20 01:00:00,2024-07-17 00:00:00,3.1,7.57,11.0,47.0,0.0,618.0,87.0,3.0
37682,2023-04-20 02:00:00,2024-07-17 00:00:00,3.1,7.79,11.0,47.0,2.0,594.0,87.0,3.0
37683,2023-04-20 03:00:00,2024-07-17 00:00:00,3.1,7.81,11.0,50.0,19.0,572.0,87.0,3.0
37684,2023-04-20 04:00:00,2024-07-17 00:00:00,3.1,7.66,11.0,57.0,72.0,526.0,88.0,3.0
37685,2023-04-20 05:00:00,2024-07-17 00:00:00,3.1,8.29,11.0,94.0,161.0,344.0,86.0,3.0
37686,2023-04-20 06:00:00,2024-07-17 00:00:00,3.1,9.56,11.0,98.0,252.0,156.0,86.0,3.0
37687,2023-04-20 07:00:00,2024-07-17 00:00:00,3.1,9.27,11.0,89.0,321.0,115.0,86.0,3.0
37688,2023-04-20 08:00:00,2024-07-17 00:00:00,3.1,7.78,11.0,88.0,364.0,193.0,86.0,3.0
37689,2023-04-20 09:00:00,2024-07-17 00:00:00,3.1,6.55,11.0,88.0,376.0,321.0,86.0,3.0
37690,2023-04-20 10:00:00,2024-07-17 00:00:00,3.1,7.26,11.0,88.0,366.0,323.0,86.0,4.0
37691,2023-04-20 11:00:00,2024-07-17 00:00:00,3.1,11.07,11.0,88.0,344.0,246.0,86.0,8.0
37692,2023-04-20 12:00:00,2024-07-17 00:00:00,3.1,9.17,11.0,88.0,291.0,215.0,86.0,4.0
37693,2023-04-20 13:00:00,2024-07-17 00:00:00,3.1,9.48,11.0,88.0,213.0,210.0,86.0,3.0
37694,2023-04-20 14:00:00,2024-07-17 00:00:00,3.1,10.85,11.0,88.0,125.0,221.0,86.0,3.0
37695,2023-04-20 15:00:00,2024-07-17 00:00:00,3.1,12.17,11.0,88.0,48.0,240.0,86.0,3.0
37696,2023-04-20 16:00:00,2024-07-17 00:00:00,3.1,13.7,11.0,47.0,9.0,267.0,86.0,3.0
37697,2023-04-20 17:00:00,2024-07-17 00:00:00,3.1,13.14,11.0,47.0,1.0,293.0,86.0,3.0
37698,2023-04-20 18:00:00,2024-07-17 00:00:00,3.1,10.15,11.0,47.0,0.0,424.0,86.0,3.0
37699,2023-04-20 19:00:00,2024-07-17 00:00:00,3.1,9.66,11.0,47.0,0.0,453.0,86.0,3.0
37700,2023-04-20 20:00:00,2024-07-17 00:00:00,3.1,9.26,11.0,47.0,0.0,478.0,87.0,3.0
37701,2023-04-20 21:00:00,2024-07-17 00:00:00,3.1,9.32,11.0,47.0,0.0,474.0,87.0,3.0
37702,2023-04-20 22:00:00,2024-07-17 00:00:00,3.1,9.29,11.0,47.0,0.0,476.0,87.0,3.0
37703,2023-04-20 23:00:00,2024-07-17 00:00:00,3.1,9.74,11.0,47.0,0.0,448.0,86.0,3.0
