Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40560,2023-08-18 00:00:00,2024-07-17 00:00:00,3.1,216.31,170.0,36.0,0.0,314.0,85.0,49.0
40561,2023-08-18 01:00:00,2024-07-17 00:00:00,3.1,278.63,328.0,24.0,0.0,293.0,86.0,46.0
40562,2023-08-18 02:00:00,2024-07-17 00:00:00,3.1,303.53,411.0,37.0,5.0,267.0,86.0,49.0
40563,2023-08-18 03:00:00,2024-07-17 00:00:00,3.1,302.31,410.0,41.0,33.0,243.0,85.0,50.0
40564,2023-08-18 04:00:00,2024-07-17 00:00:00,3.1,305.09,408.0,49.0,68.0,195.0,85.0,50.0
40565,2023-08-18 05:00:00,2024-07-17 00:00:00,3.1,312.53,404.0,49.0,142.0,109.0,83.0,52.0
40566,2023-08-18 06:00:00,2024-07-17 00:00:00,3.1,306.95,403.0,51.0,242.0,33.0,86.0,52.0
40567,2023-08-18 07:00:00,2024-07-17 00:00:00,3.1,275.36,398.0,97.0,312.0,28.0,85.0,52.0
40568,2023-08-18 08:00:00,2024-07-17 00:00:00,3.1,272.69,395.0,51.0,375.0,39.0,85.0,61.0
40569,2023-08-18 09:00:00,2024-07-17 00:00:00,3.1,266.27,393.0,51.0,387.0,71.0,84.0,72.0
40570,2023-08-18 10:00:00,2024-07-17 00:00:00,3.1,255.15,390.0,50.0,388.0,69.0,84.0,46.0
40571,2023-08-18 11:00:00,2024-07-17 00:00:00,3.1,245.34,390.0,49.0,385.0,131.0,84.0,54.0
40572,2023-08-18 12:00:00,2024-07-17 00:00:00,3.1,250.61,391.0,26.0,343.0,147.0,84.0,44.0
40573,2023-08-18 13:00:00,2024-07-17 00:00:00,3.1,279.96,392.0,24.0,286.0,85.0,84.0,43.0
40574,2023-08-18 14:00:00,2024-07-17 00:00:00,3.1,303.47,393.0,27.0,221.0,73.0,86.0,48.0
40575,2023-08-18 15:00:00,2024-07-17 00:00:00,3.1,303.57,395.0,49.0,161.0,106.0,86.0,48.0
40576,2023-08-18 16:00:00,2024-07-17 00:00:00,3.1,323.64,396.0,51.0,74.0,127.0,85.0,47.0
40577,2023-08-18 17:00:00,2024-07-17 00:00:00,3.1,335.45,382.0,47.0,22.0,142.0,86.0,47.0
40578,2023-08-18 18:00:00,2024-07-17 00:00:00,3.1,325.79,386.0,47.0,0.0,186.0,86.0,47.0
40579,2023-08-18 19:00:00,2024-07-17 00:00:00,3.1,317.53,394.0,41.0,0.0,224.0,86.0,53.0
40580,2023-08-18 20:00:00,2024-07-17 00:00:00,3.1,335.68,389.0,24.0,0.0,193.0,87.0,53.0
40581,2023-08-18 21:00:00,2024-07-17 00:00:00,3.1,309.05,345.0,24.0,0.0,229.0,87.0,50.0
40582,2023-08-18 22:00:00,2024-07-17 00:00:00,3.1,290.31,343.0,26.0,0.0,275.0,87.0,50.0
40583,2023-08-18 23:00:00,2024-07-17 00:00:00,3.1,250.88,233.0,24.0,0.0,290.0,87.0,47.0
