UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-07-10 00:00:00,42.0,25.0,0.0,286.0,70.0,3.0
2023-07-10 01:00:00,42.0,25.0,4.0,304.0,70.0,3.0
2023-07-10 02:00:00,42.0,25.0,21.0,259.0,70.0,3.0
2023-07-10 03:00:00,42.0,25.0,55.0,184.0,70.0,3.0
2023-07-10 04:00:00,42.0,26.0,103.0,64.0,70.0,3.0
2023-07-10 05:00:00,42.0,26.0,158.0,45.0,70.0,3.0
2023-07-10 06:00:00,42.0,26.0,235.0,43.0,70.0,3.0
2023-07-10 07:00:00,42.0,25.0,316.0,42.0,69.0,3.0
2023-07-10 08:00:00,42.0,25.0,371.0,55.0,69.0,3.0
2023-07-10 09:00:00,42.0,25.0,402.0,46.0,69.0,3.0
2023-07-10 10:00:00,42.0,25.0,350.0,65.0,69.0,3.0
2023-07-10 11:00:00,42.0,26.0,286.0,67.0,69.0,3.0
2023-07-10 12:00:00,42.0,26.0,304.0,53.0,69.0,3.0
2023-07-10 13:00:00,42.0,25.0,292.0,59.0,69.0,3.0
2023-07-10 14:00:00,42.0,25.0,247.0,57.0,69.0,3.0
2023-07-10 15:00:00,42.0,37.0,192.0,61.0,70.0,3.0
2023-07-10 16:00:00,42.0,33.0,128.0,52.0,70.0,3.0
2023-07-10 17:00:00,42.0,50.0,52.0,69.0,69.0,3.0
2023-07-10 18:00:00,42.0,47.0,3.0,110.0,69.0,3.0
2023-07-10 19:00:00,42.0,26.0,0.0,165.0,69.0,3.0
2023-07-10 20:00:00,42.0,27.0,0.0,248.0,70.0,3.0
2023-07-10 21:00:00,42.0,25.0,0.0,253.0,70.0,3.0
2023-07-10 22:00:00,42.0,25.0,0.0,266.0,70.0,3.0
2023-07-10 23:00:00,42.0,25.0,0.0,248.0,70.0,3.0
