UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-06 00:00:00,36.0,25.0,0.0,56.0,117.0,21.0
2023-12-06 01:00:00,36.0,25.0,0.0,48.0,116.0,40.0
2023-12-06 02:00:00,36.0,25.0,0.0,46.0,117.0,19.0
2023-12-06 03:00:00,36.0,25.0,0.0,58.0,118.0,19.0
2023-12-06 04:00:00,44.0,25.0,0.0,65.0,103.0,18.0
2023-12-06 05:00:00,158.0,25.0,0.0,80.0,99.0,19.0
2023-12-06 06:00:00,359.0,25.0,0.0,104.0,98.0,19.0
2023-12-06 07:00:00,478.0,26.0,19.0,125.0,101.0,19.0
2023-12-06 08:00:00,480.0,25.0,19.0,111.0,110.0,19.0
2023-12-06 09:00:00,479.0,25.0,19.0,130.0,115.0,19.0
2023-12-06 10:00:00,477.0,25.0,50.0,149.0,117.0,23.0
2023-12-06 11:00:00,477.0,25.0,20.0,179.0,117.0,19.0
2023-12-06 12:00:00,456.0,25.0,10.0,216.0,116.0,19.0
2023-12-06 13:00:00,447.0,25.0,12.0,277.0,116.0,19.0
2023-12-06 14:00:00,479.0,25.0,1.0,333.0,119.0,20.0
2023-12-06 15:00:00,479.0,25.0,0.0,322.0,119.0,20.0
2023-12-06 16:00:00,477.0,95.0,0.0,299.0,121.0,20.0
2023-12-06 17:00:00,477.0,25.0,0.0,284.0,122.0,19.0
2023-12-06 18:00:00,477.0,25.0,0.0,255.0,124.0,19.0
2023-12-06 19:00:00,478.0,25.0,0.0,233.0,124.0,19.0
2023-12-06 20:00:00,342.0,25.0,0.0,189.0,122.0,19.0
2023-12-06 21:00:00,38.0,25.0,0.0,178.0,124.0,19.0
2023-12-06 22:00:00,36.0,25.0,0.0,166.0,124.0,18.0
2023-12-06 23:00:00,36.0,25.0,0.0,186.0,125.0,18.0
