Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
37872,2023-04-28 00:00:00,2024-07-17 00:00:00,3.1,248.35,1207.0,742.0,0.0,19.0,143.0,3522.0
37873,2023-04-28 01:00:00,2024-07-17 00:00:00,3.1,254.0,1223.0,846.0,0.0,19.0,19.0,3636.0
37874,2023-04-28 02:00:00,2024-07-17 00:00:00,3.1,255.66,1216.0,993.0,0.0,20.0,0.0,3737.0
37875,2023-04-28 03:00:00,2024-07-17 00:00:00,3.1,245.92,1200.0,988.0,0.0,20.0,0.0,3940.0
37876,2023-04-28 04:00:00,2024-07-17 00:00:00,3.1,242.05,1215.0,774.0,0.0,19.0,0.0,3852.0
37877,2023-04-28 05:00:00,2024-07-17 00:00:00,3.1,234.47,1183.0,622.0,0.0,20.0,0.0,3792.0
37878,2023-04-28 06:00:00,2024-07-17 00:00:00,3.1,248.04,1176.0,647.0,0.0,18.0,0.0,3481.0
37879,2023-04-28 07:00:00,2024-07-17 00:00:00,3.1,252.64,1173.0,631.0,0.0,21.0,0.0,3354.0
37880,2023-04-28 08:00:00,2024-07-17 00:00:00,3.1,255.17,1171.0,623.0,0.0,20.0,0.0,3289.0
37881,2023-04-28 09:00:00,2024-07-17 00:00:00,3.1,257.1,1167.0,620.0,0.0,19.0,0.0,3238.0
37882,2023-04-28 10:00:00,2024-07-17 00:00:00,3.1,262.56,1168.0,623.0,0.0,20.0,78.0,3065.0
37883,2023-04-28 11:00:00,2024-07-17 00:00:00,3.1,253.67,1174.0,601.0,0.0,19.0,92.0,3228.0
37884,2023-04-28 12:00:00,2024-07-17 00:00:00,3.1,242.06,1168.0,608.0,0.0,19.0,89.0,3480.0
37885,2023-04-28 13:00:00,2024-07-17 00:00:00,3.1,242.65,1174.0,693.0,0.0,20.0,101.0,3561.0
37886,2023-04-28 14:00:00,2024-07-17 00:00:00,3.1,228.7,1086.0,742.0,0.0,21.0,272.0,3591.0
37887,2023-04-28 15:00:00,2024-07-17 00:00:00,3.1,211.96,887.0,691.0,0.0,20.0,490.0,3214.0
37888,2023-04-28 16:00:00,2024-07-17 00:00:00,3.1,227.98,975.0,689.0,0.0,19.0,418.0,3122.0
37889,2023-04-28 17:00:00,2024-07-17 00:00:00,3.1,232.47,1006.0,686.0,0.0,19.0,380.0,3127.0
37890,2023-04-28 18:00:00,2024-07-17 00:00:00,3.1,236.4,1005.0,685.0,0.0,20.0,384.0,3028.0
37891,2023-04-28 19:00:00,2024-07-17 00:00:00,3.1,242.37,1004.0,682.0,0.0,20.0,350.0,2919.0
37892,2023-04-28 20:00:00,2024-07-17 00:00:00,3.1,246.69,1000.0,697.0,0.0,20.0,297.0,2879.0
37893,2023-04-28 21:00:00,2024-07-17 00:00:00,3.1,253.33,996.0,767.0,0.0,18.0,320.0,2786.0
37894,2023-04-28 22:00:00,2024-07-17 00:00:00,3.1,256.26,995.0,767.0,0.0,21.0,389.0,2663.0
37895,2023-04-28 23:00:00,2024-07-17 00:00:00,3.1,254.06,995.0,741.0,0.0,20.0,364.0,2704.0
