Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
37824,2023-04-26 00:00:00,2024-07-17 00:00:00,3.1,321.87,1189.0,1199.0,0.0,19.0,42.0,2498.0
37825,2023-04-26 01:00:00,2024-07-17 00:00:00,3.1,332.47,1207.0,1269.0,0.0,18.0,0.0,2435.0
37826,2023-04-26 02:00:00,2024-07-17 00:00:00,3.1,369.65,1409.0,1380.0,0.0,20.0,0.0,2213.0
37827,2023-04-26 03:00:00,2024-07-17 00:00:00,3.1,410.59,1622.0,1351.0,0.0,20.0,0.0,1911.0
37828,2023-04-26 04:00:00,2024-07-17 00:00:00,3.1,436.28,1781.0,1223.0,0.0,19.0,0.0,1743.0
37829,2023-04-26 05:00:00,2024-07-17 00:00:00,3.1,406.17,1636.0,1146.0,0.0,19.0,0.0,1938.0
37830,2023-04-26 06:00:00,2024-07-17 00:00:00,3.1,429.12,1521.0,1185.0,0.0,19.0,0.0,1576.0
37831,2023-04-26 07:00:00,2024-07-17 00:00:00,3.1,489.37,1652.0,1300.0,0.0,19.0,0.0,1125.0
37832,2023-04-26 08:00:00,2024-07-17 00:00:00,3.1,518.57,1697.0,1246.0,0.0,19.0,58.0,865.0
37833,2023-04-26 09:00:00,2024-07-17 00:00:00,3.1,516.34,1715.0,1221.0,0.0,19.0,83.0,871.0
37834,2023-04-26 10:00:00,2024-07-17 00:00:00,3.1,522.49,1750.0,1246.0,0.0,20.0,41.0,881.0
37835,2023-04-26 11:00:00,2024-07-17 00:00:00,3.1,520.24,1734.0,1237.0,0.0,18.0,49.0,884.0
37836,2023-04-26 12:00:00,2024-07-17 00:00:00,3.1,517.54,1804.0,1334.0,0.0,19.0,42.0,947.0
37837,2023-04-26 13:00:00,2024-07-17 00:00:00,3.1,450.27,1679.0,1469.0,0.0,19.0,57.0,1475.0
37838,2023-04-26 14:00:00,2024-07-17 00:00:00,3.1,432.47,1666.0,1526.0,0.0,20.0,65.0,1661.0
37839,2023-04-26 15:00:00,2024-07-17 00:00:00,3.1,457.78,1727.0,1575.0,0.0,19.0,62.0,1438.0
37840,2023-04-26 16:00:00,2024-07-17 00:00:00,3.1,490.01,1802.0,1620.0,0.0,18.0,115.0,1117.0
37841,2023-04-26 17:00:00,2024-07-17 00:00:00,3.1,500.86,1735.0,1712.0,0.0,20.0,131.0,951.0
37842,2023-04-26 18:00:00,2024-07-17 00:00:00,3.1,506.89,1701.0,1751.0,0.0,19.0,191.0,818.0
37843,2023-04-26 19:00:00,2024-07-17 00:00:00,3.1,494.94,1590.0,1679.0,0.0,19.0,294.0,759.0
37844,2023-04-26 20:00:00,2024-07-17 00:00:00,3.1,493.48,1521.0,1669.0,0.0,20.0,328.0,693.0
37845,2023-04-26 21:00:00,2024-07-17 00:00:00,3.1,502.19,1473.0,1722.0,0.0,19.0,335.0,580.0
37846,2023-04-26 22:00:00,2024-07-17 00:00:00,3.1,523.68,1517.0,1767.0,0.0,20.0,344.0,420.0
37847,2023-04-26 23:00:00,2024-07-17 00:00:00,3.1,532.21,1534.0,1737.0,0.0,19.0,448.0,269.0
