Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
42192,2023-10-25 00:00:00,183.45,262.0,34.0,0.0,0.0,843.0,0.0,1.0,14.0
42193,2023-10-25 01:00:00,184.75,263.0,34.0,0.0,0.0,838.0,0.0,1.0,14.0
42194,2023-10-25 02:00:00,182.37,251.0,34.0,0.0,0.0,815.0,1.0,0.0,14.0
42195,2023-10-25 03:00:00,202.28,309.0,35.0,0.0,0.0,865.0,1.0,0.0,15.0
42196,2023-10-25 04:00:00,236.31,391.0,38.0,0.0,0.0,872.0,1.0,1.0,14.0
42197,2023-10-25 05:00:00,272.8,497.0,46.0,0.0,0.0,888.0,2.0,1.0,13.0
42198,2023-10-25 06:00:00,285.51,535.0,84.0,0.0,0.0,881.0,15.0,1.0,17.0
42199,2023-10-25 07:00:00,269.44,517.0,77.0,0.0,0.0,903.0,48.0,1.0,18.0
42200,2023-10-25 08:00:00,253.08,499.0,53.0,0.0,0.0,903.0,104.0,1.0,16.0
42201,2023-10-25 09:00:00,246.76,488.0,38.0,0.0,0.0,903.0,116.0,2.0,13.0
42202,2023-10-25 10:00:00,229.07,418.0,36.0,0.0,0.0,872.0,102.0,2.0,15.0
42203,2023-10-25 11:00:00,241.39,450.0,36.0,0.0,0.0,877.0,93.0,2.0,14.0
42204,2023-10-25 12:00:00,269.78,514.0,35.0,0.0,0.0,870.0,61.0,1.0,15.0
42205,2023-10-25 13:00:00,268.25,503.0,34.0,0.0,0.0,877.0,41.0,1.0,16.0
42206,2023-10-25 14:00:00,270.94,505.0,34.0,0.0,0.0,889.0,21.0,0.0,14.0
42207,2023-10-25 15:00:00,275.45,515.0,38.0,0.0,0.0,894.0,8.0,1.0,16.0
42208,2023-10-25 16:00:00,263.79,485.0,39.0,0.0,0.0,908.0,1.0,1.0,18.0
42209,2023-10-25 17:00:00,264.48,482.0,40.0,0.0,0.0,904.0,1.0,1.0,13.0
42210,2023-10-25 18:00:00,260.41,471.0,39.0,0.0,0.0,904.0,1.0,2.0,13.0
42211,2023-10-25 19:00:00,221.1,376.0,35.0,0.0,0.0,918.0,1.0,1.0,20.0
42212,2023-10-25 20:00:00,219.47,373.0,34.0,0.0,0.0,924.0,1.0,1.0,16.0
42213,2023-10-25 21:00:00,193.28,312.0,33.0,0.0,0.0,928.0,1.0,1.0,15.0
42214,2023-10-25 22:00:00,192.39,313.0,32.0,0.0,0.0,936.0,1.0,1.0,15.0
42215,2023-10-25 23:00:00,168.79,262.0,33.0,0.0,0.0,938.0,1.0,1.0,17.0
