Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
40224,2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,426.96,818.0,3149.0,0.0,122.0,0.0,96.0
40225,2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,432.1,817.0,2922.0,0.0,121.0,0.0,79.0
40226,2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,424.84,816.0,3019.0,0.0,173.0,0.0,81.0
40227,2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,407.0,816.0,3000.0,0.0,352.0,17.0,66.0
40228,2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,361.45,883.0,3141.0,0.0,641.0,356.0,51.0
40229,2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,311.83,1079.0,3003.0,0.0,649.0,1407.0,55.0
40230,2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,260.32,1064.0,3056.0,0.0,603.0,2679.0,48.0
40231,2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,229.14,1119.0,2812.0,0.0,546.0,3709.0,66.0
40232,2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,209.34,1018.0,2656.0,0.0,188.0,4441.0,87.0
40233,2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,196.67,971.0,2739.0,0.0,184.0,4881.0,130.0
40234,2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,199.25,1125.0,2586.0,0.0,169.0,5044.0,169.0
40235,2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,198.25,1119.0,2526.0,0.0,166.0,4922.0,271.0
40236,2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,208.43,1112.0,2619.0,0.0,164.0,4473.0,336.0
40237,2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,230.44,1134.0,2759.0,0.0,203.0,3763.0,311.0
40238,2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,254.01,1109.0,2967.0,0.0,463.0,2782.0,319.0
40239,2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,272.39,834.0,3271.0,0.0,800.0,1536.0,329.0
40240,2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,312.16,887.0,3527.0,0.0,1169.0,449.0,308.0
40241,2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,325.54,950.0,3581.0,0.0,1402.0,35.0,320.0
40242,2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,321.63,951.0,3610.0,0.0,1447.0,0.0,392.0
40243,2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,344.39,927.0,3554.0,0.0,960.0,0.0,423.0
40244,2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,354.8,898.0,3185.0,0.0,721.0,0.0,441.0
40245,2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,373.71,894.0,3129.0,0.0,438.0,0.0,455.0
40246,2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,389.4,837.0,3445.0,0.0,195.0,0.0,430.0
40247,2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,382.21,626.0,3059.0,0.0,122.0,0.0,399.0
